State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
OUTPUT COMPREHENSION,2023-10-13 21:32:54.332000,2023-10-13 21:33:01.338000,760.662,767.668,7.006,6,203_simple
TASK COMPREHENSION,2023-10-13 21:33:01.338000,2023-10-13 21:33:02.360000,767.668,768.69,1.022,7,35_complex
FAULT LOCALIZATION,2023-10-13 21:33:02.360000,2023-10-13 21:33:13.889000,768.69,780.219,11.529,7,35_complex
CODE EDITING,2023-10-13 21:33:13.889000,2023-10-13 21:33:30,780.219,796.33,16.111,7,35_complex
COMPILING,2023-10-13 21:33:30,2023-10-13 21:33:34.440000,796.33,800.77,4.44,7,35_complex
OUTPUT COMPREHENSION,2023-10-13 21:33:34.440000,2023-10-13 21:33:38.453000,800.77,804.783,4.013,7,35_complex
TASK COMPREHENSION,2023-10-13 21:33:38.453000,2023-10-13 21:33:39.454000,804.783,805.784,1.001,8,118_simple
FAULT LOCALIZATION,2023-10-13 21:33:39.454000,2023-10-13 21:33:50.683000,805.784,817.013,11.229,8,118_simple
CODE EDITING,2023-10-13 21:33:50.683000,2023-10-13 21:34:05,817.013,831.33,14.317,8,118_simple
COMPILING,2023-10-13 21:34:05,2023-10-13 21:34:08.509000,831.33,834.839,3.509,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:34:08.509000,2023-10-13 21:34:24.931000,834.839,851.261,16.422,8,118_simple
CODE EDITING,2023-10-13 21:34:24.931000,2023-10-13 21:34:49,851.261,875.33,24.069,8,118_simple
COMPILING,2023-10-13 21:34:49,2023-10-13 21:34:53.694000,875.33,880.024,4.694,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:34:53.694000,2023-10-13 21:35:44.912000,880.024,931.242,51.218,8,118_simple
CODE EDITING,2023-10-13 21:35:44.912000,2023-10-13 21:36:04,931.242,950.33,19.088,8,118_simple
COMPILING,2023-10-13 21:36:04,2023-10-13 21:36:07.882000,950.33,954.212,3.882,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:36:07.882000,2023-10-13 21:36:16.368000,954.212,962.698,8.486,8,118_simple
CODE EDITING,2023-10-13 21:36:16.368000,2023-10-13 21:36:19,962.698,965.33,2.632,8,118_simple
COMPILING,2023-10-13 21:36:19,2023-10-13 21:36:21.908000,965.33,968.238,2.908,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:36:21.908000,2023-10-13 21:36:30.513000,968.238,976.843,8.605,8,118_simple
CODE EDITING,2023-10-13 21:36:30.513000,2023-10-13 21:37:21,976.843,1027.33,50.487,8,118_simple
COMPILING,2023-10-13 21:37:21,2023-10-13 21:37:25.140000,1027.33,1031.47,4.14,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:37:25.140000,2023-10-13 21:37:31.698000,1031.47,1038.028,6.558,8,118_simple
CODE EDITING,2023-10-13 21:37:31.698000,2023-10-13 21:37:33,1038.028,1039.33,1.302,8,118_simple
COMPILING,2023-10-13 21:37:33,2023-10-13 21:37:37.197000,1039.33,1043.527,4.197,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:37:37.197000,2023-10-13 21:38:00.626000,1043.527,1066.956,23.429,8,118_simple
CODE EDITING,2023-10-13 21:38:00.626000,2023-10-13 21:38:44,1066.956,1110.33,43.374,8,118_simple
COMPILING,2023-10-13 21:38:44,2023-10-13 21:38:48.422000,1110.33,1114.752,4.422,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:38:48.422000,2023-10-13 21:38:52.397000,1114.752,1118.727,3.975,8,118_simple
CODE EDITING,2023-10-13 21:38:52.397000,2023-10-13 21:39:02,1118.727,1128.33,9.603,8,118_simple
COMPILING,2023-10-13 21:39:02,2023-10-13 21:39:05.477000,1128.33,1131.807,3.477,8,118_simple
OUTPUT COMPREHENSION,2023-10-13 21:39:05.477000,2023-10-13 21:39:09.207000,1131.807,1135.537,3.73,8,118_simple
CODE EDITING,2023-10-13 21:39:09.207000,2023-10-13 21:39:13.507000,1135.537,1139.837,4.3,8,118_simple
IDLE,2023-10-13 21:39:13.507000,2023-10-13 21:39:33.856000,1139.837,1160.186,20.349,9,104_original
CODE EDITING,2023-10-13 21:39:33.856000,2023-10-13 21:39:52,1160.186,1178.33,18.144,9,104_original
COMPILING,2023-10-13 21:39:52,2023-10-13 21:39:55.703000,1178.33,1182.033,3.703,9,104_original
OUTPUT COMPREHENSION,2023-10-13 21:39:55.703000,2023-10-13 21:40:01.743000,1182.033,1188.073,6.04,9,104_original
TASK COMPREHENSION,2023-10-13 21:40:01.743000,2023-10-13 21:40:02.773000,1188.073,1189.103,1.03,10,108_complex
FAULT LOCALIZATION,2023-10-13 21:40:02.773000,2023-10-13 21:40:13.799000,1189.103,1200.129,11.026,10,108_complex
CODE EDITING,2023-10-13 21:40:13.799000,2023-10-13 21:40:33,1200.129,1219.33,19.201,10,108_complex
COMPILING,2023-10-13 21:40:33,2023-10-13 21:40:37.860000,1219.33,1224.19,4.86,10,108_complex
OUTPUT COMPREHENSION,2023-10-13 21:40:37.860000,2023-10-13 21:40:44.057000,1224.19,1230.387,6.197,10,108_complex
CODE EDITING,2023-10-13 21:40:44.057000,2023-10-13 21:40:47,1230.387,1233.33,2.943,10,108_complex
COMPILING,2023-10-13 21:40:47,2023-10-13 21:40:50.895000,1233.33,1237.225,3.895,10,108_complex
OUTPUT COMPREHENSION,2023-10-13 21:40:50.895000,2023-10-13 21:40:56.913000,1237.225,1243.243,6.018,10,108_complex
TASK COMPREHENSION,2023-10-13 21:40:56.913000,2023-10-13 21:40:57.924000,1243.243,1244.254,1.011,11,1_simple
FAULT LOCALIZATION,2023-10-13 21:40:57.924000,2023-10-13 21:41:10.664000,1244.254,1256.994,12.74,11,1_simple
CODE EDITING,2023-10-13 21:41:10.664000,2023-10-13 21:41:20,1256.994,1266.33,9.336,11,1_simple
COMPILING,2023-10-13 21:41:20,2023-10-13 21:41:24.006000,1266.33,1270.336,4.006,11,1_simple
OUTPUT COMPREHENSION,2023-10-13 21:41:24.006000,2023-10-13 21:41:31.323000,1270.336,1277.653,7.317,11,1_simple
CODE EDITING,2023-10-13 21:41:31.323000,2023-10-13 21:41:42,1277.653,1288.33,10.677,11,1_simple
COMPILING,2023-10-13 21:41:42,2023-10-13 21:41:46.070000,1288.33,1292.4,4.07,11,1_simple
OUTPUT COMPREHENSION,2023-10-13 21:41:46.070000,2023-10-13 21:41:52.910000,1292.4,1299.24,6.84,11,1_simple
CODE EDITING,2023-10-13 21:41:52.910000,2023-10-13 21:41:56,1299.24,1302.33,3.09,11,1_simple
COMPILING,2023-10-13 21:41:56,2023-10-13 21:42:00.104000,1302.33,1306.434,4.104,11,1_simple
OUTPUT COMPREHENSION,2023-10-13 21:42:00.104000,2023-10-13 21:42:12.224000,1306.434,1318.554,12.12,11,1_simple
CODE EDITING,2023-10-13 21:42:12.224000,2023-10-13 21:42:18,1318.554,1324.33,5.776,11,1_simple
COMPILING,2023-10-13 21:42:18,2023-10-13 21:42:22.157000,1324.33,1328.487,4.157,11,1_simple
OUTPUT COMPREHENSION,2023-10-13 21:42:22.157000,2023-10-13 21:42:25.957000,1328.487,1332.287,3.8,11,1_simple
CODE EDITING,2023-10-13 21:42:25.957000,2023-10-13 21:42:27,1332.287,1333.33,1.043,11,1_simple
COMPILING,2023-10-13 21:42:27,2023-10-13 21:42:31.164000,1333.33,1337.494,4.164,11,1_simple
OUTPUT COMPREHENSION,2023-10-13 21:42:31.164000,2023-10-13 21:42:43.353000,1337.494,1349.683,12.189,11,1_simple
CODE EDITING,2023-10-13 21:42:43.353000,2023-10-13 21:42:47,1349.683,1353.33,3.647,11,1_simple
COMPILING,2023-10-13 21:42:47,2023-10-13 21:42:50.202000,1353.33,1356.532,3.202,11,1_simple
OUTPUT COMPREHENSION,2023-10-13 21:42:50.202000,2023-10-13 21:42:53.438000,1356.532,1359.768,3.236,11,1_simple
CODE EDITING,2023-10-13 21:42:53.438000,2023-10-13 21:43:00.244000,1359.768,1366.574,6.806,11,1_simple
TASK COMPREHENSION,2023-10-13 21:43:00.244000,2023-10-13 21:43:02.249000,1366.574,1368.579,2.005,12,144_original
FAULT LOCALIZATION,2023-10-13 21:43:02.249000,2023-10-13 21:43:09.728000,1368.579,1376.058,7.479,12,144_original
CODE EDITING,2023-10-13 21:43:09.728000,2023-10-13 21:43:17,1376.058,1383.33,7.272,12,144_original
COMPILING,2023-10-13 21:43:17,2023-10-13 21:43:20.295000,1383.33,1386.625,3.295,12,144_original
OUTPUT COMPREHENSION,2023-10-13 21:43:20.295000,2023-10-13 21:43:29.324000,1386.625,1395.654,9.029,12,144_original
TASK COMPREHENSION,2023-10-13 21:43:29.324000,2023-10-13 21:43:30.331000,1395.654,1396.661,1.007,13,112_nonword
FAULT LOCALIZATION,2023-10-13 21:43:30.331000,2023-10-13 21:43:43.694000,1396.661,1410.024,13.363,13,112_nonword
CODE EDITING,2023-10-13 21:43:43.694000,2023-10-13 21:44:47,1410.024,1473.33,63.306,13,112_nonword
COMPILING,2023-10-13 21:44:47,2023-10-13 21:44:56.603000,1473.33,1482.933,9.603,13,112_nonword
OUTPUT COMPREHENSION,2023-10-13 21:44:56.603000,2023-10-13 21:45:05,1482.933,1491.33,8.397,13,112_nonword
COMPILING,2023-10-13 21:45:05,2023-10-13 21:46:20.041000,1491.33,1566.371,75.041,13,112_nonword
OUTPUT COMPREHENSION,2023-10-13 21:46:20.041000,2023-10-13 21:46:20.041000,1566.371,1566.371,0.0,13,112_nonword
