State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
TASK COMPREHENSION,2023-06-10 13:49:12.775000,2023-06-10 13:49:13.789000,474.675,475.689,1.014,4,144_original
FAULT LOCALIZATION,2023-06-10 13:49:13.789000,2023-06-10 13:50:02.513000,475.689,524.413,48.724,4,144_original
CODE EDITING,2023-06-10 13:50:02.513000,2023-06-10 13:50:20,524.413,541.9,17.487,4,144_original
COMPILING,2023-06-10 13:50:20,2023-06-10 13:50:22.883000,541.9,544.783,2.883,4,144_original
OUTPUT COMPREHENSION,2023-06-10 13:50:22.883000,2023-06-10 13:50:24.675000,544.783,546.575,1.792,4,144_original
CODE EDITING,2023-06-10 13:50:24.675000,2023-06-10 13:50:31.897000,546.575,553.797,7.222,4,144_original
IDLE,2023-06-10 13:50:31.897000,2023-06-10 13:50:32.898000,553.797,554.798,1.001,5,35_original
TASK COMPREHENSION,2023-06-10 13:50:32.898000,2023-06-10 13:50:56.935000,554.798,578.835,24.037,5,35_original
FAULT LOCALIZATION,2023-06-10 13:50:56.935000,2023-06-10 13:51:10.348000,578.835,592.248,13.413,5,35_original
CODE EDITING,2023-06-10 13:51:10.348000,2023-06-10 13:51:34,592.248,615.9,23.652,5,35_original
COMPILING,2023-06-10 13:51:34,2023-06-10 13:51:36.996000,615.9,618.896,2.996,5,35_original
OUTPUT COMPREHENSION,2023-06-10 13:51:36.996000,2023-06-10 13:51:38.710000,618.896,620.61,1.714,5,35_original
CODE EDITING,2023-06-10 13:51:38.710000,2023-06-10 13:51:46.004000,620.61,627.904,7.294,5,35_original
IDLE,2023-06-10 13:51:46.004000,2023-06-10 13:51:48.006000,627.904,629.906,2.002,6,112_simple
TASK COMPREHENSION,2023-06-10 13:51:48.006000,2023-06-10 13:52:19.036000,629.906,660.936,31.03,6,112_simple
FAULT LOCALIZATION,2023-06-10 13:52:19.036000,2023-06-10 13:54:24.390000,660.936,786.29,125.354,6,112_simple
CODE EDITING,2023-06-10 13:54:24.390000,2023-06-10 13:55:04,786.29,825.9,39.61,6,112_simple
COMPILING,2023-06-10 13:55:04,2023-06-10 13:55:07.261000,825.9,829.161,3.261,6,112_simple
OUTPUT COMPREHENSION,2023-06-10 13:55:07.261000,2023-06-10 13:55:08.894000,829.161,830.794,1.633,6,112_simple
CODE EDITING,2023-06-10 13:55:08.894000,2023-06-10 13:55:16.270000,830.794,838.17,7.376,6,112_simple
TASK COMPREHENSION,2023-06-10 13:55:16.270000,2023-06-10 13:55:18.284000,838.17,840.184,2.014,7,66_original
FAULT LOCALIZATION,2023-06-10 13:55:18.284000,2023-06-10 13:56:26.081000,840.184,907.981,67.797,7,66_original
CODE EDITING,2023-06-10 13:56:26.081000,2023-06-10 13:56:49,907.981,930.9,22.919,7,66_original
COMPILING,2023-06-10 13:56:49,2023-06-10 13:56:52.418000,930.9,934.318,3.418,7,66_original
OUTPUT COMPREHENSION,2023-06-10 13:56:52.418000,2023-06-10 13:56:53.670000,934.318,935.57,1.252,7,66_original
CODE EDITING,2023-06-10 13:56:53.670000,2023-06-10 13:57:01.428000,935.57,943.328,7.758,7,66_original
TASK COMPREHENSION,2023-06-10 13:57:01.428000,2023-06-10 13:57:24.456000,943.328,966.356,23.028,8,203_simple
FAULT LOCALIZATION,2023-06-10 13:57:24.456000,2023-06-10 13:57:54.283000,966.356,996.183,29.827,8,203_simple
CODE EDITING,2023-06-10 13:57:54.283000,2023-06-10 14:04:25,996.183,1386.9,390.717,8,203_simple
COMPILING,2023-06-10 14:04:25,2023-06-10 14:04:28.092000,1386.9,1389.992,3.092,8,203_simple
OUTPUT COMPREHENSION,2023-06-10 14:04:28.092000,2023-06-10 14:04:30.020000,1389.992,1391.92,1.928,8,203_simple
CODE EDITING,2023-06-10 14:04:30.020000,2023-06-10 14:04:40.154000,1391.92,1402.054,10.134,8,203_simple
IDLE,2023-06-10 14:04:40.154000,2023-06-10 14:04:42.154000,1402.054,1404.054,2.0,9,118_simple
TASK COMPREHENSION,2023-06-10 14:04:42.154000,2023-06-10 14:05:03.185000,1404.054,1425.085,21.031,9,118_simple
FAULT LOCALIZATION,2023-06-10 14:05:03.185000,2023-06-10 14:05:38.842000,1425.085,1460.742,35.657,9,118_simple
CODE EDITING,2023-06-10 14:05:38.842000,2023-06-10 14:06:08,1460.742,1489.9,29.158,9,118_simple
COMPILING,2023-06-10 14:06:08,2023-06-10 14:06:10.297000,1489.9,1492.197,2.297,9,118_simple
OUTPUT COMPREHENSION,2023-06-10 14:06:10.297000,2023-06-10 14:06:40.490000,1492.197,1522.39,30.193,9,118_simple
CODE EDITING,2023-06-10 14:06:40.490000,2023-06-10 14:06:49,1522.39,1530.9,8.51,9,118_simple
COMPILING,2023-06-10 14:06:49,2023-06-10 14:06:51.377000,1530.9,1533.277,2.377,9,118_simple
OUTPUT COMPREHENSION,2023-06-10 14:06:51.377000,2023-06-10 14:06:52.747000,1533.277,1534.647,1.37,9,118_simple
CODE EDITING,2023-06-10 14:06:52.747000,2023-06-10 14:06:59.386000,1534.647,1541.286,6.639,9,118_simple
TASK COMPREHENSION,2023-06-10 14:06:59.386000,2023-06-10 14:07:00.402000,1541.286,1542.302,1.016,10,108_simple
FAULT LOCALIZATION,2023-06-10 14:07:00.402000,2023-06-10 14:08:44.288000,1542.302,1646.188,103.886,10,108_simple
CODE EDITING,2023-06-10 14:08:44.288000,2023-06-10 14:09:24,1646.188,1685.9,39.712,10,108_simple
COMPILING,2023-06-10 14:09:24,2023-06-10 14:09:27.637000,1685.9,1689.537,3.637,10,108_simple
OUTPUT COMPREHENSION,2023-06-10 14:09:27.637000,2023-06-10 14:09:39.927000,1689.537,1701.827,12.29,10,108_simple
CODE EDITING,2023-06-10 14:09:39.927000,2023-06-10 14:09:48,1701.827,1709.9,8.073,10,108_simple
COMPILING,2023-06-10 14:09:48,2023-06-10 14:09:51.671000,1709.9,1713.571,3.671,10,108_simple
OUTPUT COMPREHENSION,2023-06-10 14:09:51.671000,2023-06-10 14:09:53.058000,1713.571,1714.958,1.387,10,108_simple
CODE EDITING,2023-06-10 14:09:53.058000,2023-06-10 14:10:00.707000,1714.958,1722.607,7.649,10,108_simple
IDLE,2023-06-10 14:10:00.707000,2023-06-10 14:10:02.713000,1722.607,1724.613,2.006,11,136_simple
TASK COMPREHENSION,2023-06-10 14:10:02.713000,2023-06-10 14:10:17.765000,1724.613,1739.665,15.052,11,136_simple
FAULT LOCALIZATION,2023-06-10 14:10:17.765000,2023-06-10 14:10:27.489000,1739.665,1749.389,9.724,11,136_simple
CODE EDITING,2023-06-10 14:10:27.489000,2023-06-10 14:10:46,1749.389,1767.9,18.511,11,136_simple
COMPILING,2023-06-10 14:10:46,2023-06-10 14:10:49.838000,1767.9,1771.738,3.838,11,136_simple
OUTPUT COMPREHENSION,2023-06-10 14:10:49.838000,2023-06-10 14:10:51.389000,1771.738,1773.289,1.551,11,136_simple
CODE EDITING,2023-06-10 14:10:51.389000,2023-06-10 14:10:58.862000,1773.289,1780.762,7.473,11,136_simple
TASK COMPREHENSION,2023-06-10 14:10:58.862000,2023-06-10 14:11:09.880000,1780.762,1791.78,11.018,12,169_complex
FAULT LOCALIZATION,2023-06-10 14:11:09.880000,2023-06-10 14:12:12.078000,1791.78,1853.978,62.198,12,169_complex
CODE EDITING,2023-06-10 14:12:12.078000,2023-06-10 14:12:37,1853.978,1878.9,24.922,12,169_complex
COMPILING,2023-06-10 14:12:37,2023-06-10 14:12:40.009000,1878.9,1881.909,3.009,12,169_complex
OUTPUT COMPREHENSION,2023-06-10 14:12:40.009000,2023-06-10 14:12:41.406000,1881.909,1883.306,1.397,12,169_complex
CODE EDITING,2023-06-10 14:12:41.406000,2023-06-10 14:12:50.038000,1883.306,1891.938,8.632,12,169_complex
IDLE,2023-06-10 14:12:50.038000,2023-06-10 14:12:52.040000,1891.938,1893.94,2.002,13,13_complex
TASK COMPREHENSION,2023-06-10 14:12:52.040000,2023-06-10 14:13:04.054000,1893.94,1905.954,12.014,13,13_complex
FAULT LOCALIZATION,2023-06-10 14:13:04.054000,2023-06-10 14:13:18.179000,1905.954,1920.079,14.125,13,13_complex
CODE EDITING,2023-06-10 14:13:18.179000,2023-06-10 14:13:54,1920.079,1955.9,35.821,13,13_complex
COMPILING,2023-06-10 14:13:54,2023-06-10 14:13:57.131000,1955.9,1959.031,3.131,13,13_complex
OUTPUT COMPREHENSION,2023-06-10 14:13:57.131000,2023-06-10 14:14:34.528000,1959.031,1996.428,37.397,13,13_complex
CODE EDITING,2023-06-10 14:14:34.528000,2023-06-10 14:18:27,1996.428,2228.9,232.472,13,13_complex
COMPILING,2023-06-10 14:18:27,2023-06-10 14:18:29.517000,2228.9,2231.417,2.517,13,13_complex
OUTPUT COMPREHENSION,2023-06-10 14:18:29.517000,2023-06-10 14:19:24.691000,2231.417,2286.591,55.174,13,13_complex
CODE EDITING,2023-06-10 14:19:24.691000,2023-06-10 14:19:29,2286.591,2290.9,4.309,13,13_complex
COMPILING,2023-06-10 14:19:29,2023-06-10 14:19:31.622000,2290.9,2293.522,2.622,13,13_complex
OUTPUT COMPREHENSION,2023-06-10 14:19:31.622000,2023-06-10 14:19:32.612000,2293.522,2294.512,0.99,13,13_complex
CODE EDITING,2023-06-10 14:19:32.612000,2023-06-10 14:19:40.657000,2294.512,2302.557,8.045,13,13_complex
IDLE,2023-06-10 14:19:40.657000,2023-06-10 14:22:04.867000,2302.557,2446.767,144.21,1,121_nonword
TASK COMPREHENSION,2023-06-10 14:22:04.867000,2023-06-10 14:23:10.010000,2446.767,2511.91,65.143,12,169_complex
FAULT LOCALIZATION,2023-06-10 14:23:10.010000,2023-06-10 14:23:17.014000,2511.91,2518.914,7.004,12,169_complex
