State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
OUTPUT COMPREHENSION,2023-05-18 18:26:14.551000,2023-05-18 18:26:34.593000,463.211,483.253,20.042,3,136_simple
TASK COMPREHENSION,2023-05-18 18:26:34.593000,2023-05-18 18:26:35.594000,483.253,484.254,1.001,4,1_original
FAULT LOCALIZATION,2023-05-18 18:26:35.594000,2023-05-18 18:27:21.737000,484.254,530.397,46.143,4,1_original
CODE EDITING,2023-05-18 18:27:21.737000,2023-05-18 18:27:29,530.397,537.66,7.263,4,1_original
COMPILING,2023-05-18 18:27:29,2023-05-18 18:27:31.695000,537.66,540.355,2.695,4,1_original
OUTPUT COMPREHENSION,2023-05-18 18:27:31.695000,2023-05-18 18:28:23.289000,540.355,591.949,51.594,4,1_original
CODE EDITING,2023-05-18 18:28:23.289000,2023-05-18 18:28:36,591.949,604.66,12.711,5,108_simple
COMPILING,2023-05-18 18:28:36,2023-05-18 18:28:37.845000,604.66,606.505,1.845,5,108_simple
OUTPUT COMPREHENSION,2023-05-18 18:28:37.845000,2023-05-18 18:29:00.622000,606.505,629.282,22.777,5,108_simple
CODE EDITING,2023-05-18 18:29:00.622000,2023-05-18 18:29:34,629.282,662.66,33.378,5,108_simple
COMPILING,2023-05-18 18:29:34,2023-05-18 18:29:36.953000,662.66,665.613,2.953,5,108_simple
OUTPUT COMPREHENSION,2023-05-18 18:29:36.953000,2023-05-18 18:29:42.973000,665.613,671.633,6.02,5,108_simple
TASK COMPREHENSION,2023-05-18 18:29:42.973000,2023-05-18 18:29:44.990000,671.633,673.65,2.017,6,169_original
FAULT LOCALIZATION,2023-05-18 18:29:44.990000,2023-05-18 18:30:39.619000,673.65,728.279,54.629,6,169_original
CODE EDITING,2023-05-18 18:30:39.619000,2023-05-18 18:30:57,728.279,745.66,17.381,6,169_original
COMPILING,2023-05-18 18:30:57,2023-05-18 18:30:59.164000,745.66,747.824,2.164,6,169_original
OUTPUT COMPREHENSION,2023-05-18 18:30:59.164000,2023-05-18 18:31:02,747.824,750.66,2.836,6,169_original
COMPILING,2023-05-18 18:31:02,2023-05-18 18:31:04.179000,750.66,752.839,2.179,6,169_original
OUTPUT COMPREHENSION,2023-05-18 18:31:04.179000,2023-05-18 18:31:10.188000,752.839,758.848,6.009,6,169_original
IDLE,2023-05-18 18:31:10.188000,2023-05-18 18:31:11.189000,758.848,759.849,1.001,7,112_simple
TASK COMPREHENSION,2023-05-18 18:31:11.189000,2023-05-18 18:31:34.216000,759.849,782.876,23.027,7,112_simple
FAULT LOCALIZATION,2023-05-18 18:31:34.216000,2023-05-18 18:32:27.585000,782.876,836.245,53.369,7,112_simple
CODE EDITING,2023-05-18 18:32:27.585000,2023-05-18 18:32:56,836.245,864.66,28.415,7,112_simple
COMPILING,2023-05-18 18:32:56,2023-05-18 18:32:59.361000,864.66,868.021,3.361,7,112_simple
OUTPUT COMPREHENSION,2023-05-18 18:32:59.361000,2023-05-18 18:33:01,868.021,869.66,1.639,7,112_simple
COMPILING,2023-05-18 18:33:01,2023-05-18 18:33:04.396000,869.66,873.056,3.396,7,112_simple
OUTPUT COMPREHENSION,2023-05-18 18:33:04.396000,2023-05-18 18:33:10.410000,873.056,879.07,6.014,7,112_simple
TASK COMPREHENSION,2023-05-18 18:33:10.410000,2023-05-18 18:33:11.423000,879.07,880.083,1.013,8,35_nonword
FAULT LOCALIZATION,2023-05-18 18:33:11.423000,2023-05-18 18:33:35.423000,880.083,904.083,24.0,8,35_nonword
CODE EDITING,2023-05-18 18:33:35.423000,2023-05-18 18:33:49,904.083,917.66,13.577,8,35_nonword
COMPILING,2023-05-18 18:33:49,2023-05-18 18:33:50.540000,917.66,919.2,1.54,8,35_nonword
OUTPUT COMPREHENSION,2023-05-18 18:33:50.540000,2023-05-18 18:33:57.543000,919.2,926.203,7.003,8,35_nonword
TASK COMPREHENSION,2023-05-18 18:33:57.543000,2023-05-18 18:33:58.559000,926.203,927.219,1.016,9,203_simple
FAULT LOCALIZATION,2023-05-18 18:33:58.559000,2023-05-18 18:34:50.873000,927.219,979.533,52.314,9,203_simple
CODE EDITING,2023-05-18 18:34:50.873000,2023-05-18 18:34:59,979.533,987.66,8.127,9,203_simple
COMPILING,2023-05-18 18:34:59,2023-05-18 18:35:01.688000,987.66,990.348,2.688,9,203_simple
OUTPUT COMPREHENSION,2023-05-18 18:35:01.688000,2023-05-18 18:35:04,990.348,992.66,2.312,9,203_simple
COMPILING,2023-05-18 18:35:04,2023-05-18 18:35:06.717000,992.66,995.377,2.717,9,203_simple
OUTPUT COMPREHENSION,2023-05-18 18:35:06.717000,2023-05-18 18:35:12.725000,995.377,1001.385,6.008,9,203_simple
TASK COMPREHENSION,2023-05-18 18:35:12.725000,2023-05-18 18:35:13.764000,1001.385,1002.424,1.039,10,13_simple
FAULT LOCALIZATION,2023-05-18 18:35:13.764000,2023-05-18 18:35:45.593000,1002.424,1034.253,31.829,10,13_simple
CODE EDITING,2023-05-18 18:35:45.593000,2023-05-18 18:35:56,1034.253,1044.66,10.407,10,13_simple
COMPILING,2023-05-18 18:35:56,2023-05-18 18:35:59.851000,1044.66,1048.511,3.851,10,13_simple
OUTPUT COMPREHENSION,2023-05-18 18:35:59.851000,2023-05-18 18:36:36.511000,1048.511,1085.171,36.66,10,13_simple
CODE EDITING,2023-05-18 18:36:36.511000,2023-05-18 18:37:29,1085.171,1137.66,52.489,10,13_simple
COMPILING,2023-05-18 18:37:29,2023-05-18 18:37:32.028000,1137.66,1140.688,3.028,10,13_simple
OUTPUT COMPREHENSION,2023-05-18 18:37:32.028000,2023-05-18 18:37:36.660000,1140.688,1145.32,4.632,10,13_simple
CODE EDITING,2023-05-18 18:37:36.660000,2023-05-18 18:37:40,1145.32,1148.66,3.34,10,13_simple
COMPILING,2023-05-18 18:37:40,2023-05-18 18:37:43.053000,1148.66,1151.713,3.053,10,13_simple
OUTPUT COMPREHENSION,2023-05-18 18:37:43.053000,2023-05-18 18:37:49.059000,1151.713,1157.719,6.006,10,13_simple
TASK COMPREHENSION,2023-05-18 18:37:49.059000,2023-05-18 18:37:50.072000,1157.719,1158.732,1.013,11,104_complex
FAULT LOCALIZATION,2023-05-18 18:37:50.072000,2023-05-18 18:38:13.802000,1158.732,1182.462,23.73,11,104_complex
CODE EDITING,2023-05-18 18:38:13.802000,2023-05-18 18:38:25,1182.462,1193.66,11.198,11,104_complex
COMPILING,2023-05-18 18:38:25,2023-05-18 18:38:27.127000,1193.66,1195.787,2.127,11,104_complex
OUTPUT COMPREHENSION,2023-05-18 18:38:27.127000,2023-05-18 18:38:41.365000,1195.787,1210.025,14.238,11,104_complex
CODE EDITING,2023-05-18 18:38:41.365000,2023-05-18 18:38:44,1210.025,1212.66,2.635,11,104_complex
COMPILING,2023-05-18 18:38:44,2023-05-18 18:38:46.154000,1212.66,1214.814,2.154,11,104_complex
OUTPUT COMPREHENSION,2023-05-18 18:38:46.154000,2023-05-18 18:38:52.194000,1214.814,1220.854,6.04,11,104_complex
IDLE,2023-05-18 18:38:52.194000,2023-05-18 18:38:54.193000,1220.854,1222.853,1.999,12,144_original
TASK COMPREHENSION,2023-05-18 18:38:54.193000,2023-05-18 18:38:58.198000,1222.853,1226.858,4.005,12,144_original
FAULT LOCALIZATION,2023-05-18 18:38:58.198000,2023-05-18 18:39:07.495000,1226.858,1236.155,9.297,12,144_original
CODE EDITING,2023-05-18 18:39:07.495000,2023-05-18 18:39:12,1236.155,1240.66,4.505,12,144_original
COMPILING,2023-05-18 18:39:12,2023-05-18 18:39:15.241000,1240.66,1243.901,3.241,12,144_original
OUTPUT COMPREHENSION,2023-05-18 18:39:15.241000,2023-05-18 18:39:20.251000,1243.901,1248.911,5.01,12,144_original
TASK COMPREHENSION,2023-05-18 18:39:20.251000,2023-05-18 18:39:21.256000,1248.911,1249.916,1.005,13,66_nonword
FAULT LOCALIZATION,2023-05-18 18:39:21.256000,2023-05-18 18:41:11.546000,1249.916,1360.206,110.29,13,66_nonword
CODE EDITING,2023-05-18 18:41:11.546000,2023-05-18 18:41:53,1360.206,1401.66,41.454,13,66_nonword
COMPILING,2023-05-18 18:41:53,2023-05-18 18:41:55.524000,1401.66,1404.184,2.524,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:41:55.524000,2023-05-18 18:42:01.527000,1404.184,1410.187,6.003,13,66_nonword
CODE EDITING,2023-05-18 18:42:01.527000,2023-05-18 18:42:21,1410.187,1429.66,19.473,13,66_nonword
COMPILING,2023-05-18 18:42:21,2023-05-18 18:42:23.604000,1429.66,1432.264,2.604,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:42:23.604000,2023-05-18 18:42:29.595000,1432.264,1438.255,5.991,13,66_nonword
CODE EDITING,2023-05-18 18:42:29.595000,2023-05-18 18:42:34,1438.255,1442.66,4.405,13,66_nonword
COMPILING,2023-05-18 18:42:34,2023-05-18 18:42:37.649000,1442.66,1446.309,3.649,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:42:37.649000,2023-05-18 18:43:18.613000,1446.309,1487.273,40.964,13,66_nonword
CODE EDITING,2023-05-18 18:43:18.613000,2023-05-18 18:44:15,1487.273,1543.66,56.387,13,66_nonword
COMPILING,2023-05-18 18:44:15,2023-05-18 18:44:16.778000,1543.66,1545.438,1.778,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:44:16.778000,2023-05-18 18:44:26.375000,1545.438,1555.035,9.597,13,66_nonword
CODE EDITING,2023-05-18 18:44:26.375000,2023-05-18 18:44:30,1555.035,1558.66,3.625,13,66_nonword
COMPILING,2023-05-18 18:44:30,2023-05-18 18:44:32.813000,1558.66,1561.473,2.813,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:44:32.813000,2023-05-18 18:44:48.746000,1561.473,1577.406,15.933,13,66_nonword
CODE EDITING,2023-05-18 18:44:48.746000,2023-05-18 18:45:27,1577.406,1615.66,38.254,13,66_nonword
COMPILING,2023-05-18 18:45:27,2023-05-18 18:45:29.922000,1615.66,1618.582,2.922,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:45:29.922000,2023-05-18 18:46:08.299000,1618.582,1656.959,38.377,13,66_nonword
CODE EDITING,2023-05-18 18:46:08.299000,2023-05-18 18:46:23,1656.959,1671.66,14.701,13,66_nonword
COMPILING,2023-05-18 18:46:23,2023-05-18 18:46:24.989000,1671.66,1673.649,1.989,13,66_nonword
OUTPUT COMPREHENSION,2023-05-18 18:46:24.989000,2023-05-18 18:46:55.060000,1673.649,1703.72,30.071,13,66_nonword
