State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
CODE EDITING,2023-10-15 23:04:15.088000,2023-10-15 23:04:28,2628.963,2641.875,12.912,8,121_simple
COMPILING,2023-10-15 23:04:28,2023-10-15 23:05:07.474000,2641.875,2681.349,39.474,8,121_simple
CODE EDITING,2023-10-15 23:05:07.474000,2023-10-15 23:05:16,2681.349,2689.875,8.526,9,104_original
COMPILING,2023-10-15 23:05:16,2023-10-15 23:05:18.813000,2689.875,2692.688,2.813,9,104_original
OUTPUT COMPREHENSION,2023-10-15 23:05:18.813000,2023-10-15 23:05:25.371000,2692.688,2699.246,6.558,9,104_original
CODE EDITING,2023-10-15 23:05:25.371000,2023-10-15 23:05:33,2699.246,2706.875,7.629,9,104_original
COMPILING,2023-10-15 23:05:33,2023-10-15 23:05:35.893000,2706.875,2709.768,2.893,9,104_original
OUTPUT COMPREHENSION,2023-10-15 23:05:35.893000,2023-10-15 23:05:55.404000,2709.768,2729.279,19.511,9,104_original
CODE EDITING,2023-10-15 23:05:55.404000,2023-10-15 23:06:01,2729.279,2734.875,5.596,9,104_original
COMPILING,2023-10-15 23:06:01,2023-10-15 23:06:08.961000,2734.875,2742.836,7.961,9,104_original
OUTPUT COMPREHENSION,2023-10-15 23:06:08.961000,2023-10-15 23:06:13,2742.836,2746.875,4.039,9,104_original
COMPILING,2023-10-15 23:06:13,2023-10-15 23:06:17.984000,2746.875,2751.859,4.984,9,104_original
OUTPUT COMPREHENSION,2023-10-15 23:06:17.984000,2023-10-15 23:06:31,2751.859,2764.875,13.016,9,104_original
COMPILING,2023-10-15 23:06:31,2023-10-15 23:06:34.001000,2764.875,2767.876,3.001,9,104_original
OUTPUT COMPREHENSION,2023-10-15 23:06:34.001000,2023-10-15 23:06:38.485000,2767.876,2772.36,4.484,9,104_original
CODE EDITING,2023-10-15 23:06:38.485000,2023-10-15 23:06:45,2772.36,2778.875,6.515,9,104_original
COMPILING,2023-10-15 23:06:45,2023-10-15 23:06:49.043000,2778.875,2782.918,4.043,9,104_original
OUTPUT COMPREHENSION,2023-10-15 23:06:49.043000,2023-10-15 23:06:55.055000,2782.918,2788.93,6.012,9,104_original
IDLE,2023-10-15 23:06:55.055000,2023-10-15 23:06:58.061000,2788.93,2791.936,3.006,10,112_complex
TASK COMPREHENSION,2023-10-15 23:06:58.061000,2023-10-15 23:07:05.076000,2791.936,2798.951,7.015,10,112_complex
FAULT LOCALIZATION,2023-10-15 23:07:05.076000,2023-10-15 23:07:56.733000,2798.951,2850.608,51.657,10,112_complex
CODE EDITING,2023-10-15 23:07:56.733000,2023-10-15 23:08:39,2850.608,2892.875,42.267,10,112_complex
COMPILING,2023-10-15 23:08:39,2023-10-15 23:08:42.297000,2892.875,2896.172,3.297,10,112_complex
OUTPUT COMPREHENSION,2023-10-15 23:08:42.297000,2023-10-15 23:08:45.306000,2896.172,2899.181,3.009,10,112_complex
IDLE,2023-10-15 23:08:45.306000,2023-10-15 23:09:24.392000,2899.181,2938.267,39.086,11,136_original
TASK COMPREHENSION,2023-10-15 23:09:24.392000,2023-10-15 23:09:33.421000,2938.267,2947.296,9.029,12,169_simple
FAULT LOCALIZATION,2023-10-15 23:09:33.421000,2023-10-15 23:09:35.147000,2947.296,2949.022,1.726,12,169_simple
CODE EDITING,2023-10-15 23:09:35.147000,2023-10-15 23:09:49.494000,2949.022,2963.369,14.347,12,169_simple
IDLE,2023-10-15 23:09:49.494000,2023-10-15 23:09:51.496000,2963.369,2965.371,2.002,13,203_simple
TASK COMPREHENSION,2023-10-15 23:09:51.496000,2023-10-15 23:09:57.513000,2965.371,2971.388,6.017,13,203_simple
FAULT LOCALIZATION,2023-10-15 23:09:57.513000,2023-10-15 23:10:03.013000,2971.388,2976.888,5.5,13,203_simple
CODE EDITING,2023-10-15 23:10:03.013000,2023-10-15 23:10:05.100000,2976.888,2978.975,2.087,13,203_simple
