State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
CODE EDITING,2023-10-10 17:47:15.697000,2023-10-10 17:48:44.496000,1544.576,1633.375,88.799,3,144_simple
TASK COMPREHENSION,2023-10-10 17:48:44.496000,2023-10-10 17:48:51.504000,1633.375,1640.383,7.008,4,104_nonword
FAULT LOCALIZATION,2023-10-10 17:48:51.504000,2023-10-10 17:49:12.450000,1640.383,1661.329,20.946,4,104_nonword
CODE EDITING,2023-10-10 17:49:12.450000,2023-10-10 17:50:02,1661.329,1710.879,49.55,4,104_nonword
COMPILING,2023-10-10 17:50:02,2023-10-10 17:50:04.668000,1710.879,1713.547,2.668,4,104_nonword
OUTPUT COMPREHENSION,2023-10-10 17:50:04.668000,2023-10-10 17:50:09,1713.547,1717.879,4.332,4,104_nonword
COMPILING,2023-10-10 17:50:09,2023-10-10 17:50:12.682000,1717.879,1721.561,3.682,4,104_nonword
OUTPUT COMPREHENSION,2023-10-10 17:50:12.682000,2023-10-10 17:50:18.702000,1721.561,1727.581,6.02,4,104_nonword
TASK COMPREHENSION,2023-10-10 17:50:18.702000,2023-10-10 17:50:32.713000,1727.581,1741.592,14.011,5,136_nonword
FAULT LOCALIZATION,2023-10-10 17:50:32.713000,2023-10-10 17:51:15.996000,1741.592,1784.875,43.283,5,136_nonword
CODE EDITING,2023-10-10 17:51:15.996000,2023-10-10 17:51:48,1784.875,1816.879,32.004,5,136_nonword
COMPILING,2023-10-10 17:51:48,2023-10-10 17:51:50.824000,1816.879,1819.703,2.824,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:51:50.824000,2023-10-10 17:52:21.042000,1819.703,1849.921,30.218,5,136_nonword
CODE EDITING,2023-10-10 17:52:21.042000,2023-10-10 17:52:25,1849.921,1853.879,3.958,5,136_nonword
COMPILING,2023-10-10 17:52:25,2023-10-10 17:52:27.902000,1853.879,1856.781,2.902,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:52:27.902000,2023-10-10 17:52:44.117000,1856.781,1872.996,16.215,5,136_nonword
CODE EDITING,2023-10-10 17:52:44.117000,2023-10-10 17:52:52,1872.996,1880.879,7.883,5,136_nonword
COMPILING,2023-10-10 17:52:52,2023-10-10 17:52:55.977000,1880.879,1884.856,3.977,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:52:55.977000,2023-10-10 17:53:12.543000,1884.856,1901.422,16.566,5,136_nonword
CODE EDITING,2023-10-10 17:53:12.543000,2023-10-10 17:53:15,1901.422,1903.879,2.457,5,136_nonword
COMPILING,2023-10-10 17:53:15,2023-10-10 17:53:19.011000,1903.879,1907.89,4.011,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:53:19.011000,2023-10-10 17:54:00.353000,1907.89,1949.232,41.342,5,136_nonword
CODE EDITING,2023-10-10 17:54:00.353000,2023-10-10 17:54:03,1949.232,1951.879,2.647,5,136_nonword
COMPILING,2023-10-10 17:54:03,2023-10-10 17:54:08.067000,1951.879,1956.946,5.067,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:54:08.067000,2023-10-10 17:54:21,1956.946,1969.879,12.933,5,136_nonword
COMPILING,2023-10-10 17:54:21,2023-10-10 17:54:24.125000,1969.879,1973.004,3.125,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:54:24.125000,2023-10-10 17:55:10.292000,1973.004,2019.171,46.167,5,136_nonword
CODE EDITING,2023-10-10 17:55:10.292000,2023-10-10 17:55:26,2019.171,2034.879,15.708,5,136_nonword
COMPILING,2023-10-10 17:55:26,2023-10-10 17:55:31.234000,2034.879,2040.113,5.234,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:55:31.234000,2023-10-10 17:56:05.889000,2040.113,2074.768,34.655,5,136_nonword
CODE EDITING,2023-10-10 17:56:05.889000,2023-10-10 17:56:09,2074.768,2077.879,3.111,5,136_nonword
COMPILING,2023-10-10 17:56:09,2023-10-10 17:56:13.264000,2077.879,2082.143,4.264,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:56:13.264000,2023-10-10 17:57:05.022000,2082.143,2133.901,51.758,5,136_nonword
CODE EDITING,2023-10-10 17:57:05.022000,2023-10-10 17:57:19,2133.901,2147.879,13.978,5,136_nonword
COMPILING,2023-10-10 17:57:19,2023-10-10 17:57:22.389000,2147.879,2151.268,3.389,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:57:22.389000,2023-10-10 17:57:40.658000,2151.268,2169.537,18.269,5,136_nonword
CODE EDITING,2023-10-10 17:57:40.658000,2023-10-10 17:57:43,2169.537,2171.879,2.342,5,136_nonword
COMPILING,2023-10-10 17:57:43,2023-10-10 17:57:46.414000,2171.879,2175.293,3.414,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:57:46.414000,2023-10-10 17:58:03.822000,2175.293,2192.701,17.408,5,136_nonword
CODE EDITING,2023-10-10 17:58:03.822000,2023-10-10 17:58:27,2192.701,2215.879,23.178,5,136_nonword
COMPILING,2023-10-10 17:58:27,2023-10-10 17:58:30.479000,2215.879,2219.358,3.479,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:58:30.479000,2023-10-10 17:58:39.822000,2219.358,2228.701,9.343,5,136_nonword
CODE EDITING,2023-10-10 17:58:39.822000,2023-10-10 17:59:36,2228.701,2284.879,56.178,5,136_nonword
COMPILING,2023-10-10 17:59:36,2023-10-10 17:59:39.579000,2284.879,2288.458,3.579,5,136_nonword
OUTPUT COMPREHENSION,2023-10-10 17:59:39.579000,2023-10-10 17:59:49.269000,2288.458,2298.148,9.69,5,136_nonword
CODE EDITING,2023-10-10 17:59:49.269000,2023-10-10 18:00:39.653000,2298.148,2348.532,50.384,5,136_nonword
TASK COMPREHENSION,2023-10-10 18:00:39.653000,2023-10-10 18:01:08.671000,2348.532,2377.55,29.018,6,121_original
FAULT LOCALIZATION,2023-10-10 18:01:08.671000,2023-10-10 18:02:51.361000,2377.55,2480.24,102.69,6,121_original
CODE EDITING,2023-10-10 18:02:51.361000,2023-10-10 18:04:32,2480.24,2580.879,100.639,6,121_original
COMPILING,2023-10-10 18:04:32,2023-10-10 18:04:35.940000,2580.879,2584.819,3.94,6,121_original
OUTPUT COMPREHENSION,2023-10-10 18:04:35.940000,2023-10-10 18:04:44.949000,2584.819,2593.828,9.009,6,121_original
IDLE,2023-10-10 18:04:44.949000,2023-10-10 18:04:54.988000,2593.828,2603.867,10.039,5,136_nonword
IDLE,2023-10-10 18:04:54.988000,2023-10-10 18:06:54,2603.867,2722.879,119.012,7,112_complex
COMPILING,2023-10-10 18:06:54,2023-10-10 18:06:58.227000,2722.879,2727.106,4.227,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:06:58.227000,2023-10-10 18:07:08.238000,2727.106,2737.117,10.011,7,112_complex
CODE EDITING,2023-10-10 18:07:08.238000,2023-10-10 18:07:26,2737.117,2754.879,17.762,7,112_complex
COMPILING,2023-10-10 18:07:26,2023-10-10 18:07:29.307000,2754.879,2758.186,3.307,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:07:29.307000,2023-10-10 18:07:38,2758.186,2766.879,8.693,7,112_complex
COMPILING,2023-10-10 18:07:38,2023-10-10 18:07:41.333000,2766.879,2770.212,3.333,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:07:41.333000,2023-10-10 18:07:55,2770.212,2783.879,13.667,7,112_complex
COMPILING,2023-10-10 18:07:55,2023-10-10 18:07:59.380000,2783.879,2788.259,4.38,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:07:59.380000,2023-10-10 18:08:04.391000,2788.259,2793.27,5.011,7,112_complex
IDLE,2023-10-10 18:08:04.391000,2023-10-10 18:08:11,2793.27,2799.879,6.609,5,136_nonword
COMPILING,2023-10-10 18:08:11,2023-10-10 18:08:16.438000,2799.879,2805.317,5.438,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:08:16.438000,2023-10-10 18:08:27,2805.317,2815.879,10.562,7,112_complex
COMPILING,2023-10-10 18:08:27,2023-10-10 18:08:32.298000,2815.879,2821.177,5.298,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:08:32.298000,2023-10-10 18:08:47.558000,2821.177,2836.437,15.26,7,112_complex
CODE EDITING,2023-10-10 18:08:47.558000,2023-10-10 18:08:49,2836.437,2837.879,1.442,7,112_complex
COMPILING,2023-10-10 18:08:49,2023-10-10 18:08:52.324000,2837.879,2841.203,3.324,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:08:52.324000,2023-10-10 18:09:02.788000,2841.203,2851.667,10.464,7,112_complex
CODE EDITING,2023-10-10 18:09:02.788000,2023-10-10 18:09:05,2851.667,2853.879,2.212,7,112_complex
COMPILING,2023-10-10 18:09:05,2023-10-10 18:09:08.402000,2853.879,2857.281,3.402,7,112_complex
OUTPUT COMPREHENSION,2023-10-10 18:09:08.402000,2023-10-10 18:11:11.764000,2857.281,2980.643,123.362,7,112_complex
CODE EDITING,2023-10-10 18:11:11.764000,2023-10-10 18:11:24.965000,2980.643,2993.844,13.201,7,112_complex
