State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
COMPILING,2023-10-13 19:36:02,2023-10-13 19:36:05.802000,927.753,931.555,3.802,3,13_complex
OUTPUT COMPREHENSION,2023-10-13 19:36:05.802000,2023-10-13 19:36:16.998000,931.555,942.751,11.196,3,13_complex
CODE EDITING,2023-10-13 19:36:16.998000,2023-10-13 19:36:35,942.751,960.753,18.002,3,13_complex
COMPILING,2023-10-13 19:36:35,2023-10-13 19:36:37.876000,960.753,963.629,2.876,3,13_complex
OUTPUT COMPREHENSION,2023-10-13 19:36:37.876000,2023-10-13 19:36:51.902000,963.629,977.655,14.026,3,13_complex
TASK COMPREHENSION,2023-10-13 19:36:51.902000,2023-10-13 19:36:52.905000,977.655,978.658,1.003,4,108_simple
FAULT LOCALIZATION,2023-10-13 19:36:52.905000,2023-10-13 19:38:15.062000,978.658,1060.815,82.157,4,108_simple
CODE EDITING,2023-10-13 19:38:15.062000,2023-10-13 19:41:15,1060.815,1240.753,179.938,4,108_simple
COMPILING,2023-10-13 19:41:15,2023-10-13 19:41:18.321000,1240.753,1244.074,3.321,4,108_simple
OUTPUT COMPREHENSION,2023-10-13 19:41:18.321000,2023-10-13 19:43:06.137000,1244.074,1351.89,107.816,4,108_simple
CODE EDITING,2023-10-13 19:43:06.137000,2023-10-13 19:43:47,1351.89,1392.753,40.863,4,108_simple
COMPILING,2023-10-13 19:43:47,2023-10-13 19:43:51.507000,1392.753,1397.26,4.507,4,108_simple
OUTPUT COMPREHENSION,2023-10-13 19:43:51.507000,2023-10-13 19:45:14.866000,1397.26,1480.619,83.359,4,108_simple
CODE EDITING,2023-10-13 19:45:14.866000,2023-10-13 19:45:36,1480.619,1501.753,21.134,4,108_simple
COMPILING,2023-10-13 19:45:36,2023-10-13 19:45:38.652000,1501.753,1504.405,2.652,4,108_simple
OUTPUT COMPREHENSION,2023-10-13 19:45:38.652000,2023-10-13 19:46:14.894000,1504.405,1540.647,36.242,4,108_simple
CODE EDITING,2023-10-13 19:46:14.894000,2023-10-13 19:46:37,1540.647,1562.753,22.106,4,108_simple
COMPILING,2023-10-13 19:46:37,2023-10-13 19:46:38.767000,1562.753,1564.52,1.767,4,108_simple
OUTPUT COMPREHENSION,2023-10-13 19:46:38.767000,2023-10-13 19:46:58.768000,1564.52,1584.521,20.001,4,108_simple
CODE EDITING,2023-10-13 19:46:58.768000,2023-10-13 19:47:02,1584.521,1587.753,3.232,4,108_simple
COMPILING,2023-10-13 19:47:02,2023-10-13 19:47:06.828000,1587.753,1592.581,4.828,4,108_simple
OUTPUT COMPREHENSION,2023-10-13 19:47:06.828000,2023-10-13 19:47:19.850000,1592.581,1605.603,13.022,4,108_simple
TASK COMPREHENSION,2023-10-13 19:47:19.850000,2023-10-13 19:47:47.890000,1605.603,1633.643,28.04,5,136_original
FAULT LOCALIZATION,2023-10-13 19:47:47.890000,2023-10-13 19:47:55.837000,1633.643,1641.59,7.947,5,136_original
CODE EDITING,2023-10-13 19:47:55.837000,2023-10-13 19:50:45,1641.59,1810.753,169.163,5,136_original
COMPILING,2023-10-13 19:50:45,2023-10-13 19:50:48.172000,1810.753,1813.925,3.172,5,136_original
OUTPUT COMPREHENSION,2023-10-13 19:50:48.172000,2023-10-13 19:51:08.792000,1813.925,1834.545,20.62,5,136_original
CODE EDITING,2023-10-13 19:51:08.792000,2023-10-13 19:51:16,1834.545,1841.753,7.208,5,136_original
COMPILING,2023-10-13 19:51:16,2023-10-13 19:51:22.251000,1841.753,1848.004,6.251,5,136_original
OUTPUT COMPREHENSION,2023-10-13 19:51:22.251000,2023-10-13 19:51:30.262000,1848.004,1856.015,8.011,5,136_original
TASK COMPREHENSION,2023-10-13 19:51:30.262000,2023-10-13 19:51:31.277000,1856.015,1857.03,1.015,6,1_complex
FAULT LOCALIZATION,2023-10-13 19:51:31.277000,2023-10-13 19:52:03.471000,1857.03,1889.224,32.194,6,1_complex
CODE EDITING,2023-10-13 19:52:03.471000,2023-10-13 19:57:22,1889.224,2207.753,318.529,6,1_complex
COMPILING,2023-10-13 19:57:22,2023-10-13 19:57:28.767000,2207.753,2214.52,6.767,6,1_complex
OUTPUT COMPREHENSION,2023-10-13 19:57:28.767000,2023-10-13 19:57:50.287000,2214.52,2236.04,21.52,6,1_complex
CODE EDITING,2023-10-13 19:57:50.287000,2023-10-13 19:59:31,2236.04,2336.753,100.713,6,1_complex
COMPILING,2023-10-13 19:59:31,2023-10-13 19:59:34.014000,2336.753,2339.767,3.014,6,1_complex
OUTPUT COMPREHENSION,2023-10-13 19:59:34.014000,2023-10-13 20:00:19.932000,2339.767,2385.685,45.918,6,1_complex
CODE EDITING,2023-10-13 20:00:19.932000,2023-10-13 20:00:35,2385.685,2400.753,15.068,6,1_complex
COMPILING,2023-10-13 20:00:35,2023-10-13 20:00:39.146000,2400.753,2404.899,4.146,6,1_complex
OUTPUT COMPREHENSION,2023-10-13 20:00:39.146000,2023-10-13 20:01:14.872000,2404.899,2440.625,35.726,6,1_complex
CODE EDITING,2023-10-13 20:01:14.872000,2023-10-13 20:02:00,2440.625,2485.753,45.128,6,1_complex
COMPILING,2023-10-13 20:02:00,2023-10-13 20:02:07.305000,2485.753,2493.058,7.305,6,1_complex
OUTPUT COMPREHENSION,2023-10-13 20:02:07.305000,2023-10-13 20:02:33.345000,2493.058,2519.098,26.04,6,1_complex
TASK COMPREHENSION,2023-10-13 20:02:33.345000,2023-10-13 20:02:34.353000,2519.098,2520.106,1.008,7,144_nonword
FAULT LOCALIZATION,2023-10-13 20:02:34.353000,2023-10-13 20:03:33.314000,2520.106,2579.067,58.961,7,144_nonword
CODE EDITING,2023-10-13 20:03:33.314000,2023-10-13 20:04:29,2579.067,2634.753,55.686,7,144_nonword
COMPILING,2023-10-13 20:04:29,2023-10-13 20:04:35.502000,2634.753,2641.255,6.502,7,144_nonword
OUTPUT COMPREHENSION,2023-10-13 20:04:35.502000,2023-10-13 20:04:50.525000,2641.255,2656.278,15.023,7,144_nonword
TASK COMPREHENSION,2023-10-13 20:04:50.525000,2023-10-13 20:04:51.528000,2656.278,2657.281,1.003,8,169_original
FAULT LOCALIZATION,2023-10-13 20:04:51.528000,2023-10-13 20:05:27.989000,2657.281,2693.742,36.461,8,169_original
CODE EDITING,2023-10-13 20:05:27.989000,2023-10-13 20:07:00,2693.742,2785.753,92.011,8,169_original
COMPILING,2023-10-13 20:07:00,2023-10-13 20:07:03.778000,2785.753,2789.531,3.778,8,169_original
OUTPUT COMPREHENSION,2023-10-13 20:07:03.778000,2023-10-13 20:07:10.786000,2789.531,2796.539,7.008,8,169_original
TASK COMPREHENSION,2023-10-13 20:07:10.786000,2023-10-13 20:07:11.787000,2796.539,2797.54,1.001,9,35_complex
FAULT LOCALIZATION,2023-10-13 20:07:11.787000,2023-10-13 20:07:39.612000,2797.54,2825.365,27.825,9,35_complex
CODE EDITING,2023-10-13 20:07:39.612000,2023-10-13 20:09:09,2825.365,2914.753,89.388,9,35_complex
COMPILING,2023-10-13 20:09:09,2023-10-13 20:09:14.970000,2914.753,2920.723,5.97,9,35_complex
OUTPUT COMPREHENSION,2023-10-13 20:09:14.970000,2023-10-13 20:09:25,2920.723,2930.753,10.03,9,35_complex
TASK COMPREHENSION,2023-10-13 20:09:25,2023-10-13 20:09:27.003000,2930.753,2932.756,2.003,10,112_original
FAULT LOCALIZATION,2023-10-13 20:09:27.003000,2023-10-13 20:09:50.571000,2932.756,2956.324,23.568,10,112_original
CODE EDITING,2023-10-13 20:09:50.571000,2023-10-13 20:10:31.513000,2956.324,2997.266,40.942,10,112_original
