State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
OUTPUT COMPREHENSION,2023-11-02 13:48:51.628000,2023-11-02 13:48:58.477000,1580.299,1587.148,6.849,4,13_simple
CODE EDITING,2023-11-02 13:48:58.477000,2023-11-02 13:49:10,1587.148,1598.671,11.523,4,13_simple
COMPILING,2023-11-02 13:49:10,2023-11-02 13:49:14.708000,1598.671,1603.379,4.708,4,13_simple
OUTPUT COMPREHENSION,2023-11-02 13:49:14.708000,2023-11-02 13:49:29.100000,1603.379,1617.771,14.392,4,13_simple
CODE EDITING,2023-11-02 13:49:29.100000,2023-11-02 13:49:38,1617.771,1626.671,8.9,4,13_simple
COMPILING,2023-11-02 13:49:38,2023-11-02 13:49:40.773000,1626.671,1629.444,2.773,4,13_simple
OUTPUT COMPREHENSION,2023-11-02 13:49:40.773000,2023-11-02 13:50:32.751000,1629.444,1681.422,51.978,4,13_simple
CODE EDITING,2023-11-02 13:50:32.751000,2023-11-02 13:50:35,1681.422,1683.671,2.249,4,13_simple
COMPILING,2023-11-02 13:50:35,2023-11-02 13:50:36.838000,1683.671,1685.509,1.838,4,13_simple
OUTPUT COMPREHENSION,2023-11-02 13:50:36.838000,2023-11-02 13:50:44.854000,1685.509,1693.525,8.016,4,13_simple
IDLE,2023-11-02 13:50:44.854000,2023-11-02 13:50:45.854000,1693.525,1694.525,1.0,5,104_nonword
TASK COMPREHENSION,2023-11-02 13:50:45.854000,2023-11-02 13:51:37.949000,1694.525,1746.62,52.095,5,104_nonword
FAULT LOCALIZATION,2023-11-02 13:51:37.949000,2023-11-02 13:51:46.054000,1746.62,1754.725,8.105,5,104_nonword
CODE EDITING,2023-11-02 13:51:46.054000,2023-11-02 13:52:52,1754.725,1820.671,65.946,5,104_nonword
COMPILING,2023-11-02 13:52:52,2023-11-02 13:52:54.063000,1820.671,1822.734,2.063,5,104_nonword
OUTPUT COMPREHENSION,2023-11-02 13:52:54.063000,2023-11-02 13:54:20.604000,1822.734,1909.275,86.541,5,104_nonword
CODE EDITING,2023-11-02 13:54:20.604000,2023-11-02 13:56:31,1909.275,2039.671,130.396,5,104_nonword
COMPILING,2023-11-02 13:56:31,2023-11-02 13:56:33.457000,2039.671,2042.128,2.457,5,104_nonword
OUTPUT COMPREHENSION,2023-11-02 13:56:33.457000,2023-11-02 13:56:45.476000,2042.128,2054.147,12.019,5,104_nonword
TASK COMPREHENSION,2023-11-02 13:56:45.476000,2023-11-02 13:56:48.506000,2054.147,2057.177,3.03,6,108_complex
FAULT LOCALIZATION,2023-11-02 13:56:48.506000,2023-11-02 13:58:59.277000,2057.177,2187.948,130.771,6,108_complex
CODE EDITING,2023-11-02 13:58:59.277000,2023-11-02 13:59:15,2187.948,2203.671,15.723,6,108_complex
COMPILING,2023-11-02 13:59:15,2023-11-02 13:59:17.745000,2203.671,2206.416,2.745,6,108_complex
OUTPUT COMPREHENSION,2023-11-02 13:59:17.745000,2023-11-02 13:59:47.280000,2206.416,2235.951,29.535,6,108_complex
CODE EDITING,2023-11-02 13:59:47.280000,2023-11-02 13:59:49,2235.951,2237.671,1.72,6,108_complex
COMPILING,2023-11-02 13:59:49,2023-11-02 13:59:52.815000,2237.671,2241.486,3.815,6,108_complex
OUTPUT COMPREHENSION,2023-11-02 13:59:52.815000,2023-11-02 14:00:41.367000,2241.486,2290.038,48.552,6,108_complex
CODE EDITING,2023-11-02 14:00:41.367000,2023-11-02 14:00:52,2290.038,2300.671,10.633,6,108_complex
COMPILING,2023-11-02 14:00:52,2023-11-02 14:00:53.910000,2300.671,2302.581,1.91,6,108_complex
OUTPUT COMPREHENSION,2023-11-02 14:00:53.910000,2023-11-02 14:01:04.929000,2302.581,2313.6,11.019,6,108_complex
TASK COMPREHENSION,2023-11-02 14:01:04.929000,2023-11-02 14:01:12.940000,2313.6,2321.611,8.011,7,144_complex
FAULT LOCALIZATION,2023-11-02 14:01:12.940000,2023-11-02 14:01:54.574000,2321.611,2363.245,41.634,7,144_complex
CODE EDITING,2023-11-02 14:01:54.574000,2023-11-02 14:02:05,2363.245,2373.671,10.426,7,144_complex
COMPILING,2023-11-02 14:02:05,2023-11-02 14:02:08.065000,2373.671,2376.736,3.065,7,144_complex
OUTPUT COMPREHENSION,2023-11-02 14:02:08.065000,2023-11-02 14:02:12,2376.736,2380.671,3.935,7,144_complex
COMPILING,2023-11-02 14:02:12,2023-11-02 14:02:15.077000,2380.671,2383.748,3.077,7,144_complex
OUTPUT COMPREHENSION,2023-11-02 14:02:15.077000,2023-11-02 14:02:25.098000,2383.748,2393.769,10.021,7,144_complex
IDLE,2023-11-02 14:02:25.098000,2023-11-02 14:02:27.101000,2393.769,2395.772,2.003,8,203_original
TASK COMPREHENSION,2023-11-02 14:02:27.101000,2023-11-02 14:02:52.132000,2395.772,2420.803,25.031,8,203_original
FAULT LOCALIZATION,2023-11-02 14:02:52.132000,2023-11-02 14:03:20.416000,2420.803,2449.087,28.284,8,203_original
CODE EDITING,2023-11-02 14:03:20.416000,2023-11-02 14:03:33,2449.087,2461.671,12.584,8,203_original
COMPILING,2023-11-02 14:03:33,2023-11-02 14:03:35.231000,2461.671,2463.902,2.231,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:03:35.231000,2023-11-02 14:03:41.848000,2463.902,2470.519,6.617,8,203_original
CODE EDITING,2023-11-02 14:03:41.848000,2023-11-02 14:03:54,2470.519,2482.671,12.152,8,203_original
COMPILING,2023-11-02 14:03:54,2023-11-02 14:03:56.295000,2482.671,2484.966,2.295,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:03:56.295000,2023-11-02 14:04:00.150000,2484.966,2488.821,3.855,8,203_original
CODE EDITING,2023-11-02 14:04:00.150000,2023-11-02 14:04:30,2488.821,2518.671,29.85,8,203_original
COMPILING,2023-11-02 14:04:30,2023-11-02 14:04:33.350000,2518.671,2522.021,3.35,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:04:33.350000,2023-11-02 14:05:16.511000,2522.021,2565.182,43.161,8,203_original
CODE EDITING,2023-11-02 14:05:16.511000,2023-11-02 14:05:47,2565.182,2595.671,30.489,8,203_original
COMPILING,2023-11-02 14:05:47,2023-11-02 14:05:49.467000,2595.671,2598.138,2.467,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:05:49.467000,2023-11-02 14:06:01.572000,2598.138,2610.243,12.105,8,203_original
CODE EDITING,2023-11-02 14:06:01.572000,2023-11-02 14:07:57,2610.243,2725.671,115.428,8,203_original
COMPILING,2023-11-02 14:07:57,2023-11-02 14:08:00.743000,2725.671,2729.414,3.743,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:08:00.743000,2023-11-02 14:08:22.961000,2729.414,2751.632,22.218,8,203_original
CODE EDITING,2023-11-02 14:08:22.961000,2023-11-02 14:08:40,2751.632,2768.671,17.039,8,203_original
COMPILING,2023-11-02 14:08:40,2023-11-02 14:08:42.815000,2768.671,2771.486,2.815,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:08:42.815000,2023-11-02 14:08:59.369000,2771.486,2788.04,16.554,8,203_original
CODE EDITING,2023-11-02 14:08:59.369000,2023-11-02 14:09:04,2788.04,2792.671,4.631,8,203_original
COMPILING,2023-11-02 14:09:04,2023-11-02 14:09:06.840000,2792.671,2795.511,2.84,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:09:06.840000,2023-11-02 14:09:25.344000,2795.511,2814.015,18.504,8,203_original
CODE EDITING,2023-11-02 14:09:25.344000,2023-11-02 14:09:33,2814.015,2821.671,7.656,8,203_original
COMPILING,2023-11-02 14:09:33,2023-11-02 14:09:36.893000,2821.671,2825.564,3.893,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:09:36.893000,2023-11-02 14:09:42.857000,2825.564,2831.528,5.964,8,203_original
CODE EDITING,2023-11-02 14:09:42.857000,2023-11-02 14:10:01,2831.528,2849.671,18.143,8,203_original
COMPILING,2023-11-02 14:10:01,2023-11-02 14:10:05.941000,2849.671,2854.612,4.941,8,203_original
OUTPUT COMPREHENSION,2023-11-02 14:10:05.941000,2023-11-02 14:10:05.941000,2854.612,2854.612,0.0,8,203_original
