State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
OUTPUT COMPREHENSION,2023-10-18 19:57:08.511000,2023-10-18 19:57:57.234000,1922.511,1971.234,48.723,5,104_nonword
CODE EDITING,2023-10-18 19:57:57.234000,2023-10-18 19:58:19,1971.234,1993.0,21.766,5,104_nonword
COMPILING,2023-10-18 19:58:19,2023-10-18 19:58:24.596000,1993.0,1998.596,5.596,5,104_nonword
OUTPUT COMPREHENSION,2023-10-18 19:58:24.596000,2023-10-18 19:58:27.596000,1998.596,2001.596,3.0,5,104_nonword
TASK COMPREHENSION,2023-10-18 19:58:27.596000,2023-10-18 19:58:32.617000,2001.596,2006.617,5.021,6,144_simple
FAULT LOCALIZATION,2023-10-18 19:58:32.617000,2023-10-18 19:59:13.206000,2006.617,2047.206,40.589,6,144_simple
CODE EDITING,2023-10-18 19:59:13.206000,2023-10-18 20:00:20,2047.206,2114.0,66.794,6,144_simple
COMPILING,2023-10-18 20:00:20,2023-10-18 20:00:25.783000,2114.0,2119.783,5.783,6,144_simple
OUTPUT COMPREHENSION,2023-10-18 20:00:25.783000,2023-10-18 20:00:28.787000,2119.783,2122.787,3.004,6,144_simple
TASK COMPREHENSION,2023-10-18 20:00:28.787000,2023-10-18 20:00:32.806000,2122.787,2126.806,4.019,7,121_nonword
FAULT LOCALIZATION,2023-10-18 20:00:32.806000,2023-10-18 20:01:10.920000,2126.806,2164.92,38.114,7,121_nonword
CODE EDITING,2023-10-18 20:01:10.920000,2023-10-18 20:02:01,2164.92,2215.0,50.08,7,121_nonword
COMPILING,2023-10-18 20:02:01,2023-10-18 20:02:05.897000,2215.0,2219.897,4.897,7,121_nonword
OUTPUT COMPREHENSION,2023-10-18 20:02:05.897000,2023-10-18 20:02:24.383000,2219.897,2238.383,18.486,7,121_nonword
CODE EDITING,2023-10-18 20:02:24.383000,2023-10-18 20:03:11,2238.383,2285.0,46.617,7,121_nonword
COMPILING,2023-10-18 20:03:11,2023-10-18 20:03:15.051000,2285.0,2289.051,4.051,7,121_nonword
OUTPUT COMPREHENSION,2023-10-18 20:03:15.051000,2023-10-18 20:03:18.054000,2289.051,2292.054,3.003,7,121_nonword
TASK COMPREHENSION,2023-10-18 20:03:18.054000,2023-10-18 20:03:22.069000,2292.054,2296.069,4.015,8,66_complex
FAULT LOCALIZATION,2023-10-18 20:03:22.069000,2023-10-18 20:03:49.509000,2296.069,2323.509,27.44,8,66_complex
CODE EDITING,2023-10-18 20:03:49.509000,2023-10-18 20:04:06,2323.509,2340.0,16.491,8,66_complex
COMPILING,2023-10-18 20:04:06,2023-10-18 20:04:12.153000,2340.0,2346.153,6.153,8,66_complex
OUTPUT COMPREHENSION,2023-10-18 20:04:12.153000,2023-10-18 20:04:15.153000,2346.153,2349.153,3.0,8,66_complex
TASK COMPREHENSION,2023-10-18 20:04:15.153000,2023-10-18 20:04:18.183000,2349.153,2352.183,3.03,9,136_original
FAULT LOCALIZATION,2023-10-18 20:04:18.183000,2023-10-18 20:04:56.557000,2352.183,2390.557,38.374,9,136_original
CODE EDITING,2023-10-18 20:04:56.557000,2023-10-18 20:05:20,2390.557,2414.0,23.443,9,136_original
COMPILING,2023-10-18 20:05:20,2023-10-18 20:05:24.289000,2414.0,2418.289,4.289,9,136_original
OUTPUT COMPREHENSION,2023-10-18 20:05:24.289000,2023-10-18 20:05:26.655000,2418.289,2420.655,2.366,9,136_original
CODE EDITING,2023-10-18 20:05:26.655000,2023-10-18 20:05:28,2420.655,2422.0,1.345,9,136_original
COMPILING,2023-10-18 20:05:28,2023-10-18 20:05:31.324000,2422.0,2425.324,3.324,9,136_original
OUTPUT COMPREHENSION,2023-10-18 20:05:31.324000,2023-10-18 20:05:45.839000,2425.324,2439.839,14.515,9,136_original
CODE EDITING,2023-10-18 20:05:45.839000,2023-10-18 20:06:26,2439.839,2480.0,40.161,9,136_original
COMPILING,2023-10-18 20:06:26,2023-10-18 20:06:32.394000,2480.0,2486.394,6.394,9,136_original
OUTPUT COMPREHENSION,2023-10-18 20:06:32.394000,2023-10-18 20:06:35.409000,2486.394,2489.409,3.015,9,136_original
TASK COMPREHENSION,2023-10-18 20:06:35.409000,2023-10-18 20:06:39.440000,2489.409,2493.44,4.031,10,35_original
FAULT LOCALIZATION,2023-10-18 20:06:39.440000,2023-10-18 20:07:04.259000,2493.44,2518.259,24.819,10,35_original
CODE EDITING,2023-10-18 20:07:04.259000,2023-10-18 20:07:22,2518.259,2536.0,17.741,10,35_original
COMPILING,2023-10-18 20:07:22,2023-10-18 20:07:25.558000,2536.0,2539.558,3.558,10,35_original
OUTPUT COMPREHENSION,2023-10-18 20:07:25.558000,2023-10-18 20:07:28.566000,2539.558,2542.566,3.008,10,35_original
TASK COMPREHENSION,2023-10-18 20:07:28.566000,2023-10-18 20:07:32.591000,2542.566,2546.591,4.025,11,169_simple
FAULT LOCALIZATION,2023-10-18 20:07:32.591000,2023-10-18 20:07:57.385000,2546.591,2571.385,24.794,11,169_simple
CODE EDITING,2023-10-18 20:07:57.385000,2023-10-18 20:08:19,2571.385,2593.0,21.615,11,169_simple
COMPILING,2023-10-18 20:08:19,2023-10-18 20:08:22.711000,2593.0,2596.711,3.711,11,169_simple
OUTPUT COMPREHENSION,2023-10-18 20:08:22.711000,2023-10-18 20:08:26.375000,2596.711,2600.375,3.664,11,169_simple
CODE EDITING,2023-10-18 20:08:26.375000,2023-10-18 20:09:24,2600.375,2658.0,57.625,11,169_simple
COMPILING,2023-10-18 20:09:24,2023-10-18 20:09:29.803000,2658.0,2663.803,5.803,11,169_simple
OUTPUT COMPREHENSION,2023-10-18 20:09:29.803000,2023-10-18 20:09:41.584000,2663.803,2675.584,11.781,11,169_simple
CODE EDITING,2023-10-18 20:09:41.584000,2023-10-18 20:09:43,2675.584,2677.0,1.416,11,169_simple
COMPILING,2023-10-18 20:09:43,2023-10-18 20:09:46.844000,2677.0,2680.844,3.844,11,169_simple
OUTPUT COMPREHENSION,2023-10-18 20:09:46.844000,2023-10-18 20:09:50.889000,2680.844,2684.889,4.045,11,169_simple
CODE EDITING,2023-10-18 20:09:50.889000,2023-10-18 20:10:13,2684.889,2707.0,22.111,11,169_simple
COMPILING,2023-10-18 20:10:13,2023-10-18 20:10:16.938000,2707.0,2710.938,3.938,11,169_simple
OUTPUT COMPREHENSION,2023-10-18 20:10:16.938000,2023-10-18 20:10:19.946000,2710.938,2713.946,3.008,11,169_simple
TASK COMPREHENSION,2023-10-18 20:10:19.946000,2023-10-18 20:10:22.947000,2713.946,2716.947,3.001,12,1_original
FAULT LOCALIZATION,2023-10-18 20:10:22.947000,2023-10-18 20:11:06.154000,2716.947,2760.154,43.207,12,1_original
CODE EDITING,2023-10-18 20:11:06.154000,2023-10-18 20:11:52,2760.154,2806.0,45.846,12,1_original
COMPILING,2023-10-18 20:11:52,2023-10-18 20:11:59.074000,2806.0,2813.074,7.074,12,1_original
OUTPUT COMPREHENSION,2023-10-18 20:11:59.074000,2023-10-18 20:12:21.287000,2813.074,2835.287,22.213,12,1_original
CODE EDITING,2023-10-18 20:12:21.287000,2023-10-18 20:13:20,2835.287,2894.0,58.713,12,1_original
COMPILING,2023-10-18 20:13:20,2023-10-18 20:13:25.193000,2894.0,2899.193,5.193,12,1_original
OUTPUT COMPREHENSION,2023-10-18 20:13:25.193000,2023-10-18 20:13:28.203000,2899.193,2902.203,3.01,12,1_original
TASK COMPREHENSION,2023-10-18 20:13:28.203000,2023-10-18 20:13:32.218000,2902.203,2906.218,4.015,13,118_simple
FAULT LOCALIZATION,2023-10-18 20:13:32.218000,2023-10-18 20:14:06.133000,2906.218,2940.133,33.915,13,118_simple
CODE EDITING,2023-10-18 20:14:06.133000,2023-10-18 20:14:49,2940.133,2983.0,42.867,13,118_simple
COMPILING,2023-10-18 20:14:49,2023-10-18 20:14:53.351000,2983.0,2987.351,4.351,13,118_simple
OUTPUT COMPREHENSION,2023-10-18 20:14:53.351000,2023-10-18 20:14:59.116000,2987.351,2993.116,5.765,13,118_simple
CODE EDITING,2023-10-18 20:14:59.116000,2023-10-18 20:15:27,2993.116,3021.0,27.884,13,118_simple
COMPILING,2023-10-18 20:15:27,2023-10-18 20:15:29.409000,3021.0,3023.409,2.409,13,118_simple
OUTPUT COMPREHENSION,2023-10-18 20:15:29.409000,2023-10-18 20:15:35.992000,3023.409,3029.992,6.583,13,118_simple
CODE EDITING,2023-10-18 20:15:35.992000,2023-10-18 20:20:06.767000,3029.992,3300.767,270.775,13,118_simple
