State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
TASK COMPREHENSION,2023-10-21 20:48:21.612000,2023-10-21 20:48:22.638000,1037.238,1038.264,1.026,4,1_nonword
FAULT LOCALIZATION,2023-10-21 20:48:22.638000,2023-10-21 20:50:27.832000,1038.264,1163.458,125.194,4,1_nonword
CODE EDITING,2023-10-21 20:50:27.832000,2023-10-21 20:50:53,1163.458,1188.626,25.168,4,1_nonword
COMPILING,2023-10-21 20:50:53,2023-10-21 20:50:56.993000,1188.626,1192.619,3.993,4,1_nonword
OUTPUT COMPREHENSION,2023-10-21 20:50:56.993000,2023-10-21 20:51:05.060000,1192.619,1200.686,8.067,4,1_nonword
CODE EDITING,2023-10-21 20:51:05.060000,2023-10-21 20:52:20,1200.686,1275.626,74.94,4,1_nonword
COMPILING,2023-10-21 20:52:20,2023-10-21 20:52:25.291000,1275.626,1280.917,5.291,4,1_nonword
OUTPUT COMPREHENSION,2023-10-21 20:52:25.291000,2023-10-21 20:53:34.806000,1280.917,1350.432,69.515,4,1_nonword
CODE EDITING,2023-10-21 20:53:34.806000,2023-10-21 20:53:49,1350.432,1364.626,14.194,4,1_nonword
COMPILING,2023-10-21 20:53:49,2023-10-21 20:53:55.419000,1364.626,1371.045,6.419,4,1_nonword
OUTPUT COMPREHENSION,2023-10-21 20:53:55.419000,2023-10-21 20:54:26.307000,1371.045,1401.933,30.888,4,1_nonword
CODE EDITING,2023-10-21 20:54:26.307000,2023-10-21 20:54:31,1401.933,1406.626,4.693,4,1_nonword
COMPILING,2023-10-21 20:54:31,2023-10-21 20:54:38.510000,1406.626,1414.136,7.51,4,1_nonword
OUTPUT COMPREHENSION,2023-10-21 20:54:38.510000,2023-10-21 20:55:21.585000,1414.136,1457.211,43.075,4,1_nonword
CODE EDITING,2023-10-21 20:55:21.585000,2023-10-21 20:55:27,1457.211,1462.626,5.415,4,1_nonword
COMPILING,2023-10-21 20:55:27,2023-10-21 20:55:33.613000,1462.626,1469.239,6.613,4,1_nonword
OUTPUT COMPREHENSION,2023-10-21 20:55:33.613000,2023-10-21 20:55:55.671000,1469.239,1491.297,22.058,4,1_nonword
CODE EDITING,2023-10-21 20:55:55.671000,2023-10-21 20:55:58,1491.297,1493.626,2.329,4,1_nonword
COMPILING,2023-10-21 20:55:58,2023-10-21 20:56:02.715000,1493.626,1498.341,4.715,4,1_nonword
OUTPUT COMPREHENSION,2023-10-21 20:56:02.715000,2023-10-21 20:56:07.721000,1498.341,1503.347,5.006,4,1_nonword
TASK COMPREHENSION,2023-10-21 20:56:07.721000,2023-10-21 20:56:08.721000,1503.347,1504.347,1.0,5,104_original
FAULT LOCALIZATION,2023-10-21 20:56:08.721000,2023-10-21 20:57:02.133000,1504.347,1557.759,53.412,5,104_original
CODE EDITING,2023-10-21 20:57:02.133000,2023-10-21 20:59:28,1557.759,1703.626,145.867,5,104_original
COMPILING,2023-10-21 20:59:28,2023-10-21 20:59:32.173000,1703.626,1707.799,4.173,5,104_original
OUTPUT COMPREHENSION,2023-10-21 20:59:32.173000,2023-10-21 20:59:52.872000,1707.799,1728.498,20.699,5,104_original
CODE EDITING,2023-10-21 20:59:52.872000,2023-10-21 21:00:20,1728.498,1755.626,27.128,5,104_original
COMPILING,2023-10-21 21:00:20,2023-10-21 21:00:31.357000,1755.626,1766.983,11.357,5,104_original
OUTPUT COMPREHENSION,2023-10-21 21:00:31.357000,2023-10-21 21:00:37.372000,1766.983,1772.998,6.015,5,104_original
TASK COMPREHENSION,2023-10-21 21:00:37.372000,2023-10-21 21:00:43.399000,1772.998,1779.025,6.027,6,118_complex
FAULT LOCALIZATION,2023-10-21 21:00:43.399000,2023-10-21 21:02:38.344000,1779.025,1893.97,114.945,6,118_complex
CODE EDITING,2023-10-21 21:02:38.344000,2023-10-21 21:04:59,1893.97,2034.626,140.656,6,118_complex
COMPILING,2023-10-21 21:04:59,2023-10-21 21:05:05.906000,2034.626,2041.532,6.906,6,118_complex
OUTPUT COMPREHENSION,2023-10-21 21:05:05.906000,2023-10-21 21:06:23.330000,2041.532,2118.956,77.424,6,118_complex
CODE EDITING,2023-10-21 21:06:23.330000,2023-10-21 21:07:49,2118.956,2204.626,85.67,6,118_complex
COMPILING,2023-10-21 21:07:49,2023-10-21 21:07:56.263000,2204.626,2211.889,7.263,6,118_complex
OUTPUT COMPREHENSION,2023-10-21 21:07:56.263000,2023-10-21 21:08:25.216000,2211.889,2240.842,28.953,6,118_complex
CODE EDITING,2023-10-21 21:08:25.216000,2023-10-21 21:09:02,2240.842,2277.626,36.784,6,118_complex
COMPILING,2023-10-21 21:09:02,2023-10-21 21:09:07.450000,2277.626,2283.076,5.45,6,118_complex
OUTPUT COMPREHENSION,2023-10-21 21:09:07.450000,2023-10-21 21:10:20.882000,2283.076,2356.508,73.432,6,118_complex
CODE EDITING,2023-10-21 21:10:20.882000,2023-10-21 21:10:25,2356.508,2360.626,4.118,6,118_complex
COMPILING,2023-10-21 21:10:25,2023-10-21 21:10:29.598000,2360.626,2365.224,4.598,6,118_complex
OUTPUT COMPREHENSION,2023-10-21 21:10:29.598000,2023-10-21 21:10:35.603000,2365.224,2371.229,6.005,6,118_complex
TASK COMPREHENSION,2023-10-21 21:10:35.603000,2023-10-21 21:10:37.610000,2371.229,2373.236,2.007,7,136_original
FAULT LOCALIZATION,2023-10-21 21:10:37.610000,2023-10-21 21:11:44.852000,2373.236,2440.478,67.242,7,136_original
CODE EDITING,2023-10-21 21:11:44.852000,2023-10-21 21:14:24,2440.478,2599.626,159.148,7,136_original
COMPILING,2023-10-21 21:14:24,2023-10-21 21:14:28.994000,2599.626,2604.62,4.994,7,136_original
OUTPUT COMPREHENSION,2023-10-21 21:14:28.994000,2023-10-21 21:14:38.106000,2604.62,2613.732,9.112,7,136_original
CODE EDITING,2023-10-21 21:14:38.106000,2023-10-21 21:15:04,2613.732,2639.626,25.894,7,136_original
COMPILING,2023-10-21 21:15:04,2023-10-21 21:15:14.095000,2639.626,2649.721,10.095,7,136_original
OUTPUT COMPREHENSION,2023-10-21 21:15:14.095000,2023-10-21 21:15:19.099000,2649.721,2654.725,5.004,7,136_original
TASK COMPREHENSION,2023-10-21 21:15:19.099000,2023-10-21 21:15:21.105000,2654.725,2656.731,2.006,8,112_original
FAULT LOCALIZATION,2023-10-21 21:15:21.105000,2023-10-21 21:16:12.453000,2656.731,2708.079,51.348,8,112_original
CODE EDITING,2023-10-21 21:16:12.453000,2023-10-21 21:17:00,2708.079,2755.626,47.547,8,112_original
COMPILING,2023-10-21 21:17:00,2023-10-21 21:17:03.274000,2755.626,2758.9,3.274,8,112_original
OUTPUT COMPREHENSION,2023-10-21 21:17:03.274000,2023-10-21 21:17:31.781000,2758.9,2787.407,28.507,8,112_original
CODE EDITING,2023-10-21 21:17:31.781000,2023-10-21 21:17:49,2787.407,2804.626,17.219,8,112_original
COMPILING,2023-10-21 21:17:49,2023-10-21 21:17:53.354000,2804.626,2808.98,4.354,8,112_original
OUTPUT COMPREHENSION,2023-10-21 21:17:53.354000,2023-10-21 21:17:58.561000,2808.98,2814.187,5.207,8,112_original
CODE EDITING,2023-10-21 21:17:58.561000,2023-10-21 21:18:10,2814.187,2825.626,11.439,8,112_original
COMPILING,2023-10-21 21:18:10,2023-10-21 21:18:14.428000,2825.626,2830.054,4.428,8,112_original
OUTPUT COMPREHENSION,2023-10-21 21:18:14.428000,2023-10-21 21:18:26.214000,2830.054,2841.84,11.786,8,112_original
CODE EDITING,2023-10-21 21:18:26.214000,2023-10-21 21:18:42,2841.84,2857.626,15.786,8,112_original
COMPILING,2023-10-21 21:18:42,2023-10-21 21:18:45.540000,2857.626,2861.166,3.54,8,112_original
OUTPUT COMPREHENSION,2023-10-21 21:18:45.540000,2023-10-21 21:18:58.327000,2861.166,2873.953,12.787,8,112_original
CODE EDITING,2023-10-21 21:18:58.327000,2023-10-21 21:19:08,2873.953,2883.626,9.673,8,112_original
COMPILING,2023-10-21 21:19:08,2023-10-21 21:19:12.592000,2883.626,2888.218,4.592,8,112_original
OUTPUT COMPREHENSION,2023-10-21 21:19:12.592000,2023-10-21 21:19:23.629000,2888.218,2899.255,11.037,8,112_original
TASK COMPREHENSION,2023-10-21 21:19:23.629000,2023-10-21 21:19:24.643000,2899.255,2900.269,1.014,9,203_complex
FAULT LOCALIZATION,2023-10-21 21:19:24.643000,2023-10-21 21:20:11.554000,2900.269,2947.18,46.911,9,203_complex
CODE EDITING,2023-10-21 21:20:11.554000,2023-10-21 21:20:25.123000,2947.18,2960.749,13.569,9,203_complex
