State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
OUTPUT COMPREHENSION,2023-06-19 14:46:55.387000,2023-06-19 14:47:04.396000,719.287,728.296,9.009,6,66_nonword
TASK COMPREHENSION,2023-06-19 14:47:04.396000,2023-06-19 14:47:05.398000,728.296,729.298,1.002,7,13_nonword
FAULT LOCALIZATION,2023-06-19 14:47:05.398000,2023-06-19 14:48:55.177000,729.298,839.077,109.779,7,13_nonword
CODE EDITING,2023-06-19 14:48:55.177000,2023-06-19 14:49:33,839.077,876.9,37.823,7,13_nonword
COMPILING,2023-06-19 14:49:33,2023-06-19 14:49:37.649000,876.9,881.549,4.649,7,13_nonword
OUTPUT COMPREHENSION,2023-06-19 14:49:37.649000,2023-06-19 14:49:47.663000,881.549,891.563,10.014,7,13_nonword
IDLE,2023-06-19 14:49:47.663000,2023-06-19 14:49:48.663000,891.563,892.563,1.0,8,104_simple
TASK COMPREHENSION,2023-06-19 14:49:48.663000,2023-06-19 14:49:55.669000,892.563,899.569,7.006,8,104_simple
FAULT LOCALIZATION,2023-06-19 14:49:55.669000,2023-06-19 14:50:19.331000,899.569,923.231,23.662,8,104_simple
CODE EDITING,2023-06-19 14:50:19.331000,2023-06-19 14:50:36,923.231,939.9,16.669,8,104_simple
COMPILING,2023-06-19 14:50:36,2023-06-19 14:50:39.762000,939.9,943.662,3.762,8,104_simple
OUTPUT COMPREHENSION,2023-06-19 14:50:39.762000,2023-06-19 14:50:47.785000,943.662,951.685,8.023,8,104_simple
TASK COMPREHENSION,2023-06-19 14:50:47.785000,2023-06-19 14:50:48.787000,951.685,952.687,1.002,9,1_original
FAULT LOCALIZATION,2023-06-19 14:50:48.787000,2023-06-19 14:51:31.693000,952.687,995.593,42.906,9,1_original
CODE EDITING,2023-06-19 14:51:31.693000,2023-06-19 14:52:06,995.593,1029.9,34.307,9,1_original
COMPILING,2023-06-19 14:52:06,2023-06-19 14:52:10.949000,1029.9,1034.849,4.949,9,1_original
OUTPUT COMPREHENSION,2023-06-19 14:52:10.949000,2023-06-19 14:52:18.952000,1034.849,1042.852,8.003,9,1_original
TASK COMPREHENSION,2023-06-19 14:52:18.952000,2023-06-19 14:52:19.953000,1042.852,1043.853,1.001,10,203_complex
FAULT LOCALIZATION,2023-06-19 14:52:19.953000,2023-06-19 14:52:54.927000,1043.853,1078.827,34.974,10,203_complex
CODE EDITING,2023-06-19 14:52:54.927000,2023-06-19 14:53:51,1078.827,1134.9,56.073,10,203_complex
COMPILING,2023-06-19 14:53:51,2023-06-19 14:53:57.085000,1134.9,1140.985,6.085,10,203_complex
OUTPUT COMPREHENSION,2023-06-19 14:53:57.085000,2023-06-19 14:54:05.093000,1140.985,1148.993,8.008,10,203_complex
TASK COMPREHENSION,2023-06-19 14:54:05.093000,2023-06-19 14:54:06.097000,1148.993,1149.997,1.004,11,108_complex
FAULT LOCALIZATION,2023-06-19 14:54:06.097000,2023-06-19 14:54:49.996000,1149.997,1193.896,43.899,11,108_complex
CODE EDITING,2023-06-19 14:54:49.996000,2023-06-19 14:55:04,1193.896,1207.9,14.004,11,108_complex
COMPILING,2023-06-19 14:55:04,2023-06-19 14:55:07.203000,1207.9,1211.103,3.203,11,108_complex
OUTPUT COMPREHENSION,2023-06-19 14:55:07.203000,2023-06-19 14:55:21.011000,1211.103,1224.911,13.808,11,108_complex
CODE EDITING,2023-06-19 14:55:21.011000,2023-06-19 14:55:27,1224.911,1230.9,5.989,11,108_complex
COMPILING,2023-06-19 14:55:27,2023-06-19 14:55:30.220000,1230.9,1234.12,3.22,11,108_complex
OUTPUT COMPREHENSION,2023-06-19 14:55:30.220000,2023-06-19 14:55:40.233000,1234.12,1244.133,10.013,11,108_complex
TASK COMPREHENSION,2023-06-19 14:55:40.233000,2023-06-19 14:55:41.235000,1244.133,1245.135,1.002,12,144_simple
FAULT LOCALIZATION,2023-06-19 14:55:41.235000,2023-06-19 14:55:59.738000,1245.135,1263.638,18.503,12,144_simple
CODE EDITING,2023-06-19 14:55:59.738000,2023-06-19 14:56:10,1263.638,1273.9,10.262,12,144_simple
COMPILING,2023-06-19 14:56:10,2023-06-19 14:56:13.311000,1273.9,1277.211,3.311,12,144_simple
OUTPUT COMPREHENSION,2023-06-19 14:56:13.311000,2023-06-19 14:56:23.319000,1277.211,1287.219,10.008,12,144_simple
IDLE,2023-06-19 14:56:23.319000,2023-06-19 14:57:38.135000,1287.219,1362.035,74.816,13,118_simple
CODE EDITING,2023-06-19 14:57:38.135000,2023-06-19 14:59:05,1362.035,1448.9,86.865,13,118_simple
COMPILING,2023-06-19 14:59:05,2023-06-19 14:59:08.580000,1448.9,1452.48,3.58,13,118_simple
OUTPUT COMPREHENSION,2023-06-19 14:59:08.580000,2023-06-19 14:59:08.580000,1452.48,1452.48,0.0,13,118_simple
