State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
CODE EDITING,2023-10-09 17:48:42.366000,2023-10-09 17:48:44,692.216,693.85,1.634,1,104_complex
COMPILING,2023-10-09 17:48:44,2023-10-09 17:48:53.108000,693.85,702.958,9.108,1,104_complex
OUTPUT COMPREHENSION,2023-10-09 17:48:53.108000,2023-10-09 17:48:57.110000,702.958,706.96,4.002,1,104_complex
TASK COMPREHENSION,2023-10-09 17:48:57.110000,2023-10-09 17:49:06.130000,706.96,715.98,9.02,2,144_complex
FAULT LOCALIZATION,2023-10-09 17:49:06.130000,2023-10-09 17:50:45.787000,715.98,815.637,99.657,2,144_complex
CODE EDITING,2023-10-09 17:50:45.787000,2023-10-09 17:53:16,815.637,965.85,150.213,2,144_complex
COMPILING,2023-10-09 17:53:16,2023-10-09 17:53:20.561000,965.85,970.411,4.561,2,144_complex
OUTPUT COMPREHENSION,2023-10-09 17:53:20.561000,2023-10-09 17:54:06.294000,970.411,1016.144,45.733,2,144_complex
CODE EDITING,2023-10-09 17:54:06.294000,2023-10-09 17:54:51,1016.144,1060.85,44.706,2,144_complex
COMPILING,2023-10-09 17:54:51,2023-10-09 17:54:58.751000,1060.85,1068.601,7.751,2,144_complex
OUTPUT COMPREHENSION,2023-10-09 17:54:58.751000,2023-10-09 17:55:10.794000,1068.601,1080.644,12.043,2,144_complex
IDLE,2023-10-09 17:55:10.794000,2023-10-09 17:57:30.787000,1080.644,1220.637,139.993,3,35_nonword
CODE EDITING,2023-10-09 17:57:30.787000,2023-10-09 17:58:45,1220.637,1294.85,74.213,3,35_nonword
COMPILING,2023-10-09 17:58:45,2023-10-09 17:58:49.168000,1294.85,1299.018,4.168,3,35_nonword
OUTPUT COMPREHENSION,2023-10-09 17:58:49.168000,2023-10-09 18:00:04.457000,1299.018,1374.307,75.289,3,35_nonword
CODE EDITING,2023-10-09 18:00:04.457000,2023-10-09 18:00:32,1374.307,1401.85,27.543,3,35_nonword
COMPILING,2023-10-09 18:00:32,2023-10-09 18:00:37.348000,1401.85,1407.198,5.348,3,35_nonword
OUTPUT COMPREHENSION,2023-10-09 18:00:37.348000,2023-10-09 18:02:16.657000,1407.198,1506.507,99.309,3,35_nonword
CODE EDITING,2023-10-09 18:02:16.657000,2023-10-09 18:02:25,1506.507,1514.85,8.343,3,35_nonword
COMPILING,2023-10-09 18:02:25,2023-10-09 18:02:29.502000,1514.85,1519.352,4.502,3,35_nonword
OUTPUT COMPREHENSION,2023-10-09 18:02:29.502000,2023-10-09 18:02:41.537000,1519.352,1531.387,12.035,3,35_nonword
TASK COMPREHENSION,2023-10-09 18:02:41.537000,2023-10-09 18:02:43.554000,1531.387,1533.404,2.017,4,136_simple
FAULT LOCALIZATION,2023-10-09 18:02:43.554000,2023-10-09 18:03:32.738000,1533.404,1582.588,49.184,4,136_simple
CODE EDITING,2023-10-09 18:03:32.738000,2023-10-09 18:12:45,1582.588,2134.85,552.262,4,136_simple
COMPILING,2023-10-09 18:12:45,2023-10-09 18:12:48.416000,2134.85,2138.266,3.416,4,136_simple
OUTPUT COMPREHENSION,2023-10-09 18:12:48.416000,2023-10-09 18:12:54.420000,2138.266,2144.27,6.004,4,136_simple
TASK COMPREHENSION,2023-10-09 18:12:54.420000,2023-10-09 18:12:55.425000,2144.27,2145.275,1.005,5,108_nonword
FAULT LOCALIZATION,2023-10-09 18:12:55.425000,2023-10-09 18:16:04.927000,2145.275,2334.777,189.502,5,108_nonword
CODE EDITING,2023-10-09 18:16:04.927000,2023-10-09 18:16:49,2334.777,2378.85,44.073,5,108_nonword
COMPILING,2023-10-09 18:16:49,2023-10-09 18:16:54.783000,2378.85,2384.633,5.783,5,108_nonword
OUTPUT COMPREHENSION,2023-10-09 18:16:54.783000,2023-10-09 18:17:05,2384.633,2394.85,10.217,5,108_nonword
COMPILING,2023-10-09 18:17:05,2023-10-09 18:17:07.804000,2394.85,2397.654,2.804,5,108_nonword
OUTPUT COMPREHENSION,2023-10-09 18:17:07.804000,2023-10-09 18:17:23.467000,2397.654,2413.317,15.663,5,108_nonword
CODE EDITING,2023-10-09 18:17:23.467000,2023-10-09 18:17:31,2413.317,2420.85,7.533,5,108_nonword
COMPILING,2023-10-09 18:17:31,2023-10-09 18:17:34.866000,2420.85,2424.716,3.866,5,108_nonword
OUTPUT COMPREHENSION,2023-10-09 18:17:34.866000,2023-10-09 18:18:17.873000,2424.716,2467.723,43.007,5,108_nonword
CODE EDITING,2023-10-09 18:18:17.873000,2023-10-09 18:19:13,2467.723,2522.85,55.127,5,108_nonword
COMPILING,2023-10-09 18:19:13,2023-10-09 18:19:19.023000,2522.85,2528.873,6.023,5,108_nonword
OUTPUT COMPREHENSION,2023-10-09 18:19:19.023000,2023-10-09 18:19:22.722000,2528.873,2532.572,3.699,5,108_nonword
CODE EDITING,2023-10-09 18:19:22.722000,2023-10-09 18:20:57,2532.572,2626.85,94.278,5,108_nonword
COMPILING,2023-10-09 18:20:57,2023-10-09 18:21:03.193000,2626.85,2633.043,6.193,5,108_nonword
OUTPUT COMPREHENSION,2023-10-09 18:21:03.193000,2023-10-09 18:22:29.296000,2633.043,2719.146,86.103,5,108_nonword
TASK COMPREHENSION,2023-10-09 18:22:29.296000,2023-10-09 18:22:37.308000,2719.146,2727.158,8.012,6,1_simple
FAULT LOCALIZATION,2023-10-09 18:22:37.308000,2023-10-09 18:24:28.154000,2727.158,2838.004,110.846,6,1_simple
CODE EDITING,2023-10-09 18:24:28.154000,2023-10-09 18:27:22.228000,2838.004,3012.078,174.074,6,1_simple
