State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
TASK COMPREHENSION,2023-06-13 20:36:19.647000,2023-06-13 20:36:20.652000,887.801,888.806,1.005,4,118_original
FAULT LOCALIZATION,2023-06-13 20:36:20.652000,2023-06-13 20:37:28.006000,888.806,956.16,67.354,4,118_original
CODE EDITING,2023-06-13 20:37:28.006000,2023-06-13 20:39:59,956.16,1107.154,150.994,4,118_original
COMPILING,2023-06-13 20:39:59,2023-06-13 20:40:02.104000,1107.154,1110.258,3.104,4,118_original
OUTPUT COMPREHENSION,2023-06-13 20:40:02.104000,2023-06-13 20:40:11.029000,1110.258,1119.183,8.925,4,118_original
CODE EDITING,2023-06-13 20:40:11.029000,2023-06-13 20:40:16,1119.183,1124.154,4.971,4,118_original
COMPILING,2023-06-13 20:40:16,2023-06-13 20:40:20.146000,1124.154,1128.3,4.146,4,118_original
OUTPUT COMPREHENSION,2023-06-13 20:40:20.146000,2023-06-13 20:40:34.599000,1128.3,1142.753,14.453,4,118_original
CODE EDITING,2023-06-13 20:40:34.599000,2023-06-13 20:40:48,1142.753,1156.154,13.401,4,118_original
COMPILING,2023-06-13 20:40:48,2023-06-13 20:40:52.220000,1156.154,1160.374,4.22,4,118_original
OUTPUT COMPREHENSION,2023-06-13 20:40:52.220000,2023-06-13 20:41:07.306000,1160.374,1175.46,15.086,4,118_original
CODE EDITING,2023-06-13 20:41:07.306000,2023-06-13 20:41:51,1175.46,1219.154,43.694,4,118_original
COMPILING,2023-06-13 20:41:51,2023-06-13 20:41:54.394000,1219.154,1222.548,3.394,4,118_original
OUTPUT COMPREHENSION,2023-06-13 20:41:54.394000,2023-06-13 20:42:07.419000,1222.548,1235.573,13.025,4,118_original
IDLE,2023-06-13 20:42:07.419000,2023-06-13 20:42:09.429000,1235.573,1237.583,2.01,5,203_nonword
TASK COMPREHENSION,2023-06-13 20:42:09.429000,2023-06-13 20:42:25.444000,1237.583,1253.598,16.015,5,203_nonword
FAULT LOCALIZATION,2023-06-13 20:42:25.444000,2023-06-13 20:43:40.828000,1253.598,1328.982,75.384,5,203_nonword
CODE EDITING,2023-06-13 20:43:40.828000,2023-06-13 20:44:45,1328.982,1393.154,64.172,5,203_nonword
COMPILING,2023-06-13 20:44:45,2023-06-13 20:44:48.774000,1393.154,1396.928,3.774,5,203_nonword
OUTPUT COMPREHENSION,2023-06-13 20:44:48.774000,2023-06-13 20:45:26.853000,1396.928,1435.007,38.079,5,203_nonword
CODE EDITING,2023-06-13 20:45:26.853000,2023-06-13 20:46:39,1435.007,1507.154,72.147,5,203_nonword
COMPILING,2023-06-13 20:46:39,2023-06-13 20:46:43.192000,1507.154,1511.346,4.192,5,203_nonword
OUTPUT COMPREHENSION,2023-06-13 20:46:43.192000,2023-06-13 20:46:49.229000,1511.346,1517.383,6.037,5,203_nonword
CODE EDITING,2023-06-13 20:46:49.229000,2023-06-13 20:46:59,1517.383,1527.154,9.771,5,203_nonword
COMPILING,2023-06-13 20:46:59,2023-06-13 20:47:03.296000,1527.154,1531.45,4.296,5,203_nonword
OUTPUT COMPREHENSION,2023-06-13 20:47:03.296000,2023-06-13 20:47:08.521000,1531.45,1536.675,5.225,5,203_nonword
CODE EDITING,2023-06-13 20:47:08.521000,2023-06-13 20:47:19,1536.675,1547.154,10.479,5,203_nonword
COMPILING,2023-06-13 20:47:19,2023-06-13 20:48:14.533000,1547.154,1602.687,55.533,5,203_nonword
OUTPUT COMPREHENSION,2023-06-13 20:48:14.533000,2023-06-13 20:48:23.601000,1602.687,1611.755,9.068,5,203_nonword
TASK COMPREHENSION,2023-06-13 20:48:23.601000,2023-06-13 20:48:24.620000,1611.755,1612.774,1.019,6,104_nonword
FAULT LOCALIZATION,2023-06-13 20:48:24.620000,2023-06-13 20:49:01.109000,1612.774,1649.263,36.489,6,104_nonword
CODE EDITING,2023-06-13 20:49:01.109000,2023-06-13 20:51:48,1649.263,1816.154,166.891,6,104_nonword
COMPILING,2023-06-13 20:51:48,2023-06-13 20:51:52.126000,1816.154,1820.28,4.126,6,104_nonword
OUTPUT COMPREHENSION,2023-06-13 20:51:52.126000,2023-06-13 20:52:03.135000,1820.28,1831.289,11.009,6,104_nonword
TASK COMPREHENSION,2023-06-13 20:52:03.135000,2023-06-13 20:52:04.139000,1831.289,1832.293,1.004,7,35_original
FAULT LOCALIZATION,2023-06-13 20:52:04.139000,2023-06-13 20:52:36.059000,1832.293,1864.213,31.92,7,35_original
CODE EDITING,2023-06-13 20:52:36.059000,2023-06-13 20:52:58,1864.213,1886.154,21.941,7,35_original
COMPILING,2023-06-13 20:52:58,2023-06-13 20:53:01.287000,1886.154,1889.441,3.287,7,35_original
OUTPUT COMPREHENSION,2023-06-13 20:53:01.287000,2023-06-13 20:53:08.294000,1889.441,1896.448,7.007,7,35_original
TASK COMPREHENSION,2023-06-13 20:53:08.294000,2023-06-13 20:53:10.327000,1896.448,1898.481,2.033,8,13_complex
FAULT LOCALIZATION,2023-06-13 20:53:10.327000,2023-06-13 20:53:49.927000,1898.481,1938.081,39.6,8,13_complex
CODE EDITING,2023-06-13 20:53:49.927000,2023-06-13 20:54:50,1938.081,1998.154,60.073,8,13_complex
COMPILING,2023-06-13 20:54:50,2023-06-13 20:54:53.495000,1998.154,2001.649,3.495,8,13_complex
OUTPUT COMPREHENSION,2023-06-13 20:54:53.495000,2023-06-13 20:55:01.365000,2001.649,2009.519,7.87,8,13_complex
CODE EDITING,2023-06-13 20:55:01.365000,2023-06-13 20:55:12,2009.519,2020.154,10.635,8,13_complex
COMPILING,2023-06-13 20:55:12,2023-06-13 20:55:14.578000,2020.154,2022.732,2.578,8,13_complex
OUTPUT COMPREHENSION,2023-06-13 20:55:14.578000,2023-06-13 20:55:29.246000,2022.732,2037.4,14.668,8,13_complex
CODE EDITING,2023-06-13 20:55:29.246000,2023-06-13 20:55:33,2037.4,2041.154,3.754,8,13_complex
COMPILING,2023-06-13 20:55:33,2023-06-13 20:55:36.652000,2041.154,2044.806,3.652,8,13_complex
OUTPUT COMPREHENSION,2023-06-13 20:55:36.652000,2023-06-13 20:55:55.383000,2044.806,2063.537,18.731,8,13_complex
CODE EDITING,2023-06-13 20:55:55.383000,2023-06-13 20:59:43,2063.537,2291.154,227.617,8,13_complex
COMPILING,2023-06-13 20:59:43,2023-06-13 20:59:51.024000,2291.154,2299.178,8.024,8,13_complex
OUTPUT COMPREHENSION,2023-06-13 20:59:51.024000,2023-06-13 20:59:57.440000,2299.178,2305.594,6.416,8,13_complex
CODE EDITING,2023-06-13 20:59:57.440000,2023-06-13 21:00:02,2305.594,2310.154,4.56,8,13_complex
COMPILING,2023-06-13 21:00:02,2023-06-13 21:00:08.127000,2310.154,2316.281,6.127,8,13_complex
OUTPUT COMPREHENSION,2023-06-13 21:00:08.127000,2023-06-13 21:00:12.170000,2316.281,2320.324,4.043,8,13_complex
IDLE,2023-06-13 21:00:12.170000,2023-06-13 21:00:14.182000,2320.324,2322.336,2.012,9,112_original
TASK COMPREHENSION,2023-06-13 21:00:14.182000,2023-06-13 21:01:01.268000,2322.336,2369.422,47.086,9,112_original
FAULT LOCALIZATION,2023-06-13 21:01:01.268000,2023-06-13 21:01:11.406000,2369.422,2379.56,10.138,9,112_original
CODE EDITING,2023-06-13 21:01:11.406000,2023-06-13 21:01:55,2379.56,2423.154,43.594,9,112_original
COMPILING,2023-06-13 21:01:55,2023-06-13 21:01:58.385000,2423.154,2426.539,3.385,9,112_original
OUTPUT COMPREHENSION,2023-06-13 21:01:58.385000,2023-06-13 21:02:05.024000,2426.539,2433.178,6.639,9,112_original
CODE EDITING,2023-06-13 21:02:05.024000,2023-06-13 21:02:47,2433.178,2475.154,41.976,9,112_original
COMPILING,2023-06-13 21:02:47,2023-06-13 21:02:50.552000,2475.154,2478.706,3.552,9,112_original
OUTPUT COMPREHENSION,2023-06-13 21:02:50.552000,2023-06-13 21:03:42.833000,2478.706,2530.987,52.281,9,112_original
CODE EDITING,2023-06-13 21:03:42.833000,2023-06-13 21:03:54,2530.987,2542.154,11.167,9,112_original
COMPILING,2023-06-13 21:03:54,2023-06-13 21:06:23.608000,2542.154,2691.762,149.608,9,112_original
OUTPUT COMPREHENSION,2023-06-13 21:06:23.608000,2023-06-13 21:06:30.660000,2691.762,2698.814,7.052,9,112_original
