State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
OUTPUT COMPREHENSION,2023-09-16 21:20:55.393000,2023-09-16 21:21:15.142000,898.492,918.241,19.749,6,1_original
CODE EDITING,2023-09-16 21:21:15.142000,2023-09-16 21:22:01,918.241,964.099,45.858,6,1_original
COMPILING,2023-09-16 21:22:01,2023-09-16 21:22:04.509000,964.099,967.608,3.509,6,1_original
OUTPUT COMPREHENSION,2023-09-16 21:22:04.509000,2023-09-16 21:22:09.033000,967.608,972.132,4.524,6,1_original
CODE EDITING,2023-09-16 21:22:09.033000,2023-09-16 21:22:47.626000,972.132,1010.725,38.593,6,1_original
TASK COMPREHENSION,2023-09-16 21:22:47.626000,2023-09-16 21:22:49.634000,1010.725,1012.733,2.008,7,108_simple
FAULT LOCALIZATION,2023-09-16 21:22:49.634000,2023-09-16 21:23:25.287000,1012.733,1048.386,35.653,7,108_simple
CODE EDITING,2023-09-16 21:23:25.287000,2023-09-16 21:24:08,1048.386,1091.099,42.713,7,108_simple
COMPILING,2023-09-16 21:24:08,2023-09-16 21:24:10.774000,1091.099,1093.873,2.774,7,108_simple
OUTPUT COMPREHENSION,2023-09-16 21:24:10.774000,2023-09-16 21:24:39.244000,1093.873,1122.343,28.47,7,108_simple
CODE EDITING,2023-09-16 21:24:39.244000,2023-09-16 21:24:59,1122.343,1142.099,19.756,7,108_simple
COMPILING,2023-09-16 21:24:59,2023-09-16 21:25:01.916000,1142.099,1145.015,2.916,7,108_simple
OUTPUT COMPREHENSION,2023-09-16 21:25:01.916000,2023-09-16 21:25:55.455000,1145.015,1198.554,53.539,7,108_simple
CODE EDITING,2023-09-16 21:25:55.455000,2023-09-16 21:26:14,1198.554,1217.099,18.545,7,108_simple
COMPILING,2023-09-16 21:26:14,2023-09-16 21:26:17.122000,1217.099,1220.221,3.122,7,108_simple
OUTPUT COMPREHENSION,2023-09-16 21:26:17.122000,2023-09-16 21:26:49.399000,1220.221,1252.498,32.277,7,108_simple
CODE EDITING,2023-09-16 21:26:49.399000,2023-09-16 21:27:46,1252.498,1309.099,56.601,7,108_simple
COMPILING,2023-09-16 21:27:46,2023-09-16 21:27:49.264000,1309.099,1312.363,3.264,7,108_simple
OUTPUT COMPREHENSION,2023-09-16 21:27:49.264000,2023-09-16 21:28:16.526000,1312.363,1339.625,27.262,7,108_simple
CODE EDITING,2023-09-16 21:28:16.526000,2023-09-16 21:28:19,1339.625,1342.099,2.474,7,108_simple
COMPILING,2023-09-16 21:28:19,2023-09-16 21:28:22.358000,1342.099,1345.457,3.358,7,108_simple
OUTPUT COMPREHENSION,2023-09-16 21:28:22.358000,2023-09-16 21:28:30.378000,1345.457,1353.477,8.02,7,108_simple
TASK COMPREHENSION,2023-09-16 21:28:30.378000,2023-09-16 21:28:31.381000,1353.477,1354.48,1.003,8,66_original
FAULT LOCALIZATION,2023-09-16 21:28:31.381000,2023-09-16 21:29:08.914000,1354.48,1392.013,37.533,8,66_original
CODE EDITING,2023-09-16 21:29:08.914000,2023-09-16 21:29:24,1392.013,1407.099,15.086,8,66_original
COMPILING,2023-09-16 21:29:24,2023-09-16 21:29:26.503000,1407.099,1409.602,2.503,8,66_original
OUTPUT COMPREHENSION,2023-09-16 21:29:26.503000,2023-09-16 21:29:35.532000,1409.602,1418.631,9.029,8,66_original
TASK COMPREHENSION,2023-09-16 21:29:35.532000,2023-09-16 21:29:36.532000,1418.631,1419.631,1.0,9,169_complex
FAULT LOCALIZATION,2023-09-16 21:29:36.532000,2023-09-16 21:29:51.649000,1419.631,1434.748,15.117,9,169_complex
CODE EDITING,2023-09-16 21:29:51.649000,2023-09-16 21:31:27,1434.748,1530.099,95.351,9,169_complex
COMPILING,2023-09-16 21:31:27,2023-09-16 21:31:30.768000,1530.099,1533.867,3.768,9,169_complex
OUTPUT COMPREHENSION,2023-09-16 21:31:30.768000,2023-09-16 21:31:37.784000,1533.867,1540.883,7.016,9,169_complex
TASK COMPREHENSION,2023-09-16 21:31:37.784000,2023-09-16 21:31:39.785000,1540.883,1542.884,2.001,10,136_complex
FAULT LOCALIZATION,2023-09-16 21:31:39.785000,2023-09-16 21:31:52.314000,1542.884,1555.413,12.529,10,136_complex
CODE EDITING,2023-09-16 21:31:52.314000,2023-09-16 21:32:14,1555.413,1577.099,21.686,10,136_complex
COMPILING,2023-09-16 21:32:14,2023-09-16 21:32:18.875000,1577.099,1581.974,4.875,10,136_complex
OUTPUT COMPREHENSION,2023-09-16 21:32:18.875000,2023-09-16 21:32:24.882000,1581.974,1587.981,6.007,10,136_complex
IDLE,2023-09-16 21:32:24.882000,2023-09-16 21:32:26.882000,1587.981,1589.981,2.0,11,104_complex
TASK COMPREHENSION,2023-09-16 21:32:26.882000,2023-09-16 21:32:32.897000,1589.981,1595.996,6.015,11,104_complex
FAULT LOCALIZATION,2023-09-16 21:32:32.897000,2023-09-16 21:32:36.565000,1595.996,1599.664,3.668,11,104_complex
CODE EDITING,2023-09-16 21:32:36.565000,2023-09-16 21:35:14,1599.664,1757.099,157.435,11,104_complex
COMPILING,2023-09-16 21:35:14,2023-09-16 21:35:17.156000,1757.099,1760.255,3.156,11,104_complex
OUTPUT COMPREHENSION,2023-09-16 21:35:17.156000,2023-09-16 21:35:25.130000,1760.255,1768.229,7.974,11,104_complex
CODE EDITING,2023-09-16 21:35:25.130000,2023-09-16 21:35:47,1768.229,1790.099,21.87,11,104_complex
COMPILING,2023-09-16 21:35:47,2023-09-16 21:35:51.215000,1790.099,1794.314,4.215,11,104_complex
OUTPUT COMPREHENSION,2023-09-16 21:35:51.215000,2023-09-16 21:35:59.224000,1794.314,1802.323,8.009,11,104_complex
TASK COMPREHENSION,2023-09-16 21:35:59.224000,2023-09-16 21:36:01.231000,1802.323,1804.33,2.007,12,13_complex
FAULT LOCALIZATION,2023-09-16 21:36:01.231000,2023-09-16 21:36:39.285000,1804.33,1842.384,38.054,12,13_complex
CODE EDITING,2023-09-16 21:36:39.285000,2023-09-16 21:36:56,1842.384,1859.099,16.715,12,13_complex
COMPILING,2023-09-16 21:36:56,2023-09-16 21:36:59.297000,1859.099,1862.396,3.297,12,13_complex
OUTPUT COMPREHENSION,2023-09-16 21:36:59.297000,2023-09-16 21:37:36.172000,1862.396,1899.271,36.875,12,13_complex
CODE EDITING,2023-09-16 21:37:36.172000,2023-09-16 21:37:46,1899.271,1909.099,9.828,12,13_complex
COMPILING,2023-09-16 21:37:46,2023-09-16 21:37:49.369000,1909.099,1912.468,3.369,12,13_complex
OUTPUT COMPREHENSION,2023-09-16 21:37:49.369000,2023-09-16 21:37:56.377000,1912.468,1919.476,7.008,12,13_complex
TASK COMPREHENSION,2023-09-16 21:37:56.377000,2023-09-16 21:37:58.384000,1919.476,1921.483,2.007,13,112_original
FAULT LOCALIZATION,2023-09-16 21:37:58.384000,2023-09-16 21:38:43.553000,1921.483,1966.652,45.169,13,112_original
CODE EDITING,2023-09-16 21:38:43.553000,2023-09-16 21:39:13,1966.652,1996.099,29.447,13,112_original
COMPILING,2023-09-16 21:39:13,2023-09-16 21:39:16.548000,1996.099,1999.647,3.548,13,112_original
OUTPUT COMPREHENSION,2023-09-16 21:39:16.548000,2023-09-16 21:39:25.756000,1999.647,2008.855,9.208,13,112_original
CODE EDITING,2023-09-16 21:39:25.756000,2023-09-16 21:41:07,2008.855,2110.099,101.244,13,112_original
COMPILING,2023-09-16 21:41:07,2023-09-16 21:41:10.732000,2110.099,2113.831,3.732,13,112_original
OUTPUT COMPREHENSION,2023-09-16 21:41:10.732000,2023-09-16 21:41:25.246000,2113.831,2128.345,14.514,13,112_original
CODE EDITING,2023-09-16 21:41:25.246000,2023-09-16 21:41:28,2128.345,2131.099,2.754,13,112_original
COMPILING,2023-09-16 21:41:28,2023-09-16 21:42:03.798000,2131.099,2166.897,35.798,13,112_original
OUTPUT COMPREHENSION,2023-09-16 21:42:03.798000,2023-09-16 21:42:55.618000,2166.897,2218.717,51.82,13,112_original
CODE EDITING,2023-09-16 21:42:55.618000,2023-09-16 21:43:14,2218.717,2237.099,18.382,13,112_original
COMPILING,2023-09-16 21:43:14,2023-09-16 21:43:17.200000,2237.099,2240.299,3.2,13,112_original
OUTPUT COMPREHENSION,2023-09-16 21:43:17.200000,2023-09-16 21:43:41.183000,2240.299,2264.282,23.983,13,112_original
CODE EDITING,2023-09-16 21:43:41.183000,2023-09-16 21:46:20,2264.282,2423.099,158.817,13,112_original
COMPILING,2023-09-16 21:46:20,2023-09-16 21:46:22.830000,2423.099,2425.929,2.83,13,112_original
OUTPUT COMPREHENSION,2023-09-16 21:46:22.830000,2023-09-16 21:46:27.827000,2425.929,2430.926,4.997,13,112_original
CODE EDITING,2023-09-16 21:46:27.827000,2023-09-16 21:46:29,2430.926,2432.099,1.173,13,112_original
COMPILING,2023-09-16 21:46:29,2023-09-16 21:46:32.849000,2432.099,2435.948,3.849,13,112_original
OUTPUT COMPREHENSION,2023-09-16 21:46:32.849000,2023-09-16 21:46:32.849000,2435.948,2435.948,0.0,13,112_original
