State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
CODE EDITING,2023-09-10 18:36:23.617000,2023-09-10 18:36:26,444.167,446.55,2.383,2,66_nonword
COMPILING,2023-09-10 18:36:26,2023-09-10 18:36:28.555000,446.55,449.105,2.555,2,66_nonword
OUTPUT COMPREHENSION,2023-09-10 18:36:28.555000,2023-09-10 18:36:35.567000,449.105,456.117,7.012,2,66_nonword
TASK COMPREHENSION,2023-09-10 18:36:35.567000,2023-09-10 18:36:36.575000,456.117,457.125,1.008,3,169_simple
FAULT LOCALIZATION,2023-09-10 18:36:36.575000,2023-09-10 18:36:56.630000,457.125,477.18,20.055,3,169_simple
CODE EDITING,2023-09-10 18:36:56.630000,2023-09-10 18:37:21,477.18,501.55,24.37,3,169_simple
COMPILING,2023-09-10 18:37:21,2023-09-10 18:37:26.694000,501.55,507.244,5.694,3,169_simple
OUTPUT COMPREHENSION,2023-09-10 18:37:26.694000,2023-09-10 18:37:33,507.244,513.55,6.306,3,169_simple
COMPILING,2023-09-10 18:37:33,2023-09-10 18:37:34.707000,513.55,515.257,1.707,3,169_simple
OUTPUT COMPREHENSION,2023-09-10 18:37:34.707000,2023-09-10 18:38:06.222000,515.257,546.772,31.515,3,169_simple
CODE EDITING,2023-09-10 18:38:06.222000,2023-09-10 18:38:13,546.772,553.55,6.778,3,169_simple
COMPILING,2023-09-10 18:38:13,2023-09-10 18:38:14.780000,553.55,555.33,1.78,3,169_simple
OUTPUT COMPREHENSION,2023-09-10 18:38:14.780000,2023-09-10 18:38:24.302000,555.33,564.852,9.522,3,169_simple
CODE EDITING,2023-09-10 18:38:24.302000,2023-09-10 18:38:34,564.852,574.55,9.698,3,169_simple
COMPILING,2023-09-10 18:38:34,2023-09-10 18:38:37.799000,574.55,578.349,3.799,3,169_simple
OUTPUT COMPREHENSION,2023-09-10 18:38:37.799000,2023-09-10 18:38:45.807000,578.349,586.357,8.008,3,169_simple
TASK COMPREHENSION,2023-09-10 18:38:45.807000,2023-09-10 18:38:47.810000,586.357,588.36,2.003,4,112_nonword
FAULT LOCALIZATION,2023-09-10 18:38:47.810000,2023-09-10 18:41:02.586000,588.36,723.136,134.776,4,112_nonword
CODE EDITING,2023-09-10 18:41:02.586000,2023-09-10 18:42:27,723.136,807.55,84.414,4,112_nonword
COMPILING,2023-09-10 18:42:27,2023-09-10 18:42:30.192000,807.55,810.742,3.192,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:42:30.192000,2023-09-10 18:42:39.589000,810.742,820.139,9.397,4,112_nonword
CODE EDITING,2023-09-10 18:42:39.589000,2023-09-10 18:43:04,820.139,844.55,24.411,4,112_nonword
COMPILING,2023-09-10 18:43:04,2023-09-10 18:43:06.246000,844.55,846.796,2.246,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:43:06.246000,2023-09-10 18:43:12.637000,846.796,853.187,6.391,4,112_nonword
CODE EDITING,2023-09-10 18:43:12.637000,2023-09-10 18:45:14,853.187,974.55,121.363,4,112_nonword
COMPILING,2023-09-10 18:45:14,2023-09-10 18:45:17.418000,974.55,977.968,3.418,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:45:17.418000,2023-09-10 18:45:20.323000,977.968,980.873,2.905,4,112_nonword
CODE EDITING,2023-09-10 18:45:20.323000,2023-09-10 18:45:22,980.873,982.55,1.677,4,112_nonword
COMPILING,2023-09-10 18:45:22,2023-09-10 18:45:25.444000,982.55,985.994,3.444,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:45:25.444000,2023-09-10 18:45:55.575000,985.994,1016.125,30.131,4,112_nonword
CODE EDITING,2023-09-10 18:45:55.575000,2023-09-10 18:46:03,1016.125,1023.55,7.425,4,112_nonword
COMPILING,2023-09-10 18:46:03,2023-09-10 18:46:05.536000,1023.55,1026.086,2.536,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:46:05.536000,2023-09-10 18:46:16.855000,1026.086,1037.405,11.319,4,112_nonword
CODE EDITING,2023-09-10 18:46:16.855000,2023-09-10 18:46:27,1037.405,1047.55,10.145,4,112_nonword
COMPILING,2023-09-10 18:46:27,2023-09-10 18:46:30.585000,1047.55,1051.135,3.585,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:46:30.585000,2023-09-10 18:46:37.844000,1051.135,1058.394,7.259,4,112_nonword
CODE EDITING,2023-09-10 18:46:37.844000,2023-09-10 18:46:40,1058.394,1060.55,2.156,4,112_nonword
COMPILING,2023-09-10 18:46:40,2023-09-10 18:46:41.609000,1060.55,1062.159,1.609,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:46:41.609000,2023-09-10 18:46:46,1062.159,1066.55,4.391,4,112_nonword
COMPILING,2023-09-10 18:46:46,2023-09-10 18:46:49.624000,1066.55,1070.174,3.624,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:46:49.624000,2023-09-10 18:47:07.302000,1070.174,1087.852,17.678,4,112_nonword
CODE EDITING,2023-09-10 18:47:07.302000,2023-09-10 18:47:29,1087.852,1109.55,21.698,4,112_nonword
COMPILING,2023-09-10 18:47:29,2023-09-10 18:47:30.712000,1109.55,1111.262,1.712,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:47:30.712000,2023-09-10 18:47:39.126000,1111.262,1119.676,8.414,4,112_nonword
CODE EDITING,2023-09-10 18:47:39.126000,2023-09-10 18:47:43,1119.676,1123.55,3.874,4,112_nonword
COMPILING,2023-09-10 18:47:43,2023-09-10 18:47:47.730000,1123.55,1128.28,4.73,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:47:47.730000,2023-09-10 18:47:52.132000,1128.28,1132.682,4.402,4,112_nonword
CODE EDITING,2023-09-10 18:47:52.132000,2023-09-10 18:48:13,1132.682,1153.55,20.868,4,112_nonword
COMPILING,2023-09-10 18:48:13,2023-09-10 18:48:15.772000,1153.55,1156.322,2.772,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:48:15.772000,2023-09-10 18:48:23.982000,1156.322,1164.532,8.21,4,112_nonword
CODE EDITING,2023-09-10 18:48:23.982000,2023-09-10 18:50:56,1164.532,1316.55,152.018,4,112_nonword
COMPILING,2023-09-10 18:50:56,2023-09-10 18:50:59.046000,1316.55,1319.596,3.046,4,112_nonword
OUTPUT COMPREHENSION,2023-09-10 18:50:59.046000,2023-09-10 18:51:11.304000,1319.596,1331.854,12.258,4,112_nonword
CODE EDITING,2023-09-10 18:51:11.304000,2023-09-10 18:51:33,1331.854,1353.55,21.696,4,112_nonword
COMPILING,2023-09-10 18:51:33,2023-09-10 18:53:02.095000,1353.55,1442.645,89.095,4,112_nonword
CODE EDITING,2023-09-10 18:53:02.095000,2023-09-10 18:53:10,1442.645,1450.55,7.905,5,104_complex
COMPILING,2023-09-10 18:53:10,2023-09-10 18:53:12.302000,1450.55,1452.852,2.302,5,104_complex
OUTPUT COMPREHENSION,2023-09-10 18:53:12.302000,2023-09-10 18:53:23.335000,1452.852,1463.885,11.033,5,104_complex
IDLE,2023-09-10 18:53:23.335000,2023-09-10 18:54:05.633000,1463.885,1506.183,42.298,6,136_original
CODE EDITING,2023-09-10 18:54:05.633000,2023-09-10 18:55:07,1506.183,1567.55,61.367,6,136_original
COMPILING,2023-09-10 18:55:07,2023-09-10 18:55:11.559000,1567.55,1572.109,4.559,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:55:11.559000,2023-09-10 18:55:26.715000,1572.109,1587.265,15.156,6,136_original
CODE EDITING,2023-09-10 18:55:26.715000,2023-09-10 18:58:20,1587.265,1760.55,173.285,6,136_original
COMPILING,2023-09-10 18:58:20,2023-09-10 18:58:22.942000,1760.55,1763.492,2.942,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:58:22.942000,2023-09-10 18:58:29,1763.492,1769.55,6.058,6,136_original
COMPILING,2023-09-10 18:58:29,2023-09-10 18:58:34.947000,1769.55,1775.497,5.947,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:58:34.947000,2023-09-10 18:58:39.730000,1775.497,1780.28,4.783,6,136_original
CODE EDITING,2023-09-10 18:58:39.730000,2023-09-10 18:58:57,1780.28,1797.55,17.27,6,136_original
COMPILING,2023-09-10 18:58:57,2023-09-10 18:58:59.981000,1797.55,1800.531,2.981,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:58:59.981000,2023-09-10 18:59:08.121000,1800.531,1808.671,8.14,6,136_original
CODE EDITING,2023-09-10 18:59:08.121000,2023-09-10 18:59:11,1808.671,1811.55,2.879,6,136_original
COMPILING,2023-09-10 18:59:11,2023-09-10 18:59:16.024000,1811.55,1816.574,5.024,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:59:16.024000,2023-09-10 18:59:19.877000,1816.574,1820.427,3.853,6,136_original
CODE EDITING,2023-09-10 18:59:19.877000,2023-09-10 18:59:27,1820.427,1827.55,7.123,6,136_original
COMPILING,2023-09-10 18:59:27,2023-09-10 18:59:30.076000,1827.55,1830.626,3.076,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:59:30.076000,2023-09-10 18:59:36.353000,1830.626,1836.903,6.277,6,136_original
CODE EDITING,2023-09-10 18:59:36.353000,2023-09-10 18:59:38,1836.903,1838.55,1.647,6,136_original
COMPILING,2023-09-10 18:59:38,2023-09-10 18:59:40.088000,1838.55,1840.638,2.088,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:59:40.088000,2023-09-10 18:59:44,1840.638,1844.55,3.912,6,136_original
COMPILING,2023-09-10 18:59:44,2023-09-10 18:59:46.093000,1844.55,1846.643,2.093,6,136_original
OUTPUT COMPREHENSION,2023-09-10 18:59:46.093000,2023-09-10 19:00:26.322000,1846.643,1886.872,40.229,6,136_original
CODE EDITING,2023-09-10 19:00:26.322000,2023-09-10 19:00:38,1886.872,1898.55,11.678,6,136_original
COMPILING,2023-09-10 19:00:38,2023-09-10 19:00:45.191000,1898.55,1905.741,7.191,6,136_original
OUTPUT COMPREHENSION,2023-09-10 19:00:45.191000,2023-09-10 19:00:48.875000,1905.741,1909.425,3.684,6,136_original
CODE EDITING,2023-09-10 19:00:48.875000,2023-09-10 19:03:22.389000,1909.425,2062.939,153.514,6,136_original
TASK COMPREHENSION,2023-09-10 19:03:22.389000,2023-09-10 19:03:29.394000,2062.939,2069.944,7.005,7,121_complex
FAULT LOCALIZATION,2023-09-10 19:03:29.394000,2023-09-10 19:04:23.298000,2069.944,2123.848,53.904,7,121_complex
CODE EDITING,2023-09-10 19:04:23.298000,2023-09-10 19:04:31,2123.848,2131.55,7.702,7,121_complex
COMPILING,2023-09-10 19:04:31,2023-09-10 19:04:32.521000,2131.55,2133.071,1.521,7,121_complex
OUTPUT COMPREHENSION,2023-09-10 19:04:32.521000,2023-09-10 19:07:48.125000,2133.071,2328.675,195.604,7,121_complex
CODE EDITING,2023-09-10 19:07:48.125000,2023-09-10 19:08:40,2328.675,2380.55,51.875,8,1_simple
COMPILING,2023-09-10 19:08:40,2023-09-10 19:08:42.953000,2380.55,2383.503,2.953,8,1_simple
OUTPUT COMPREHENSION,2023-09-10 19:08:42.953000,2023-09-10 19:08:48,2383.503,2388.55,5.047,8,1_simple
COMPILING,2023-09-10 19:08:48,2023-09-10 19:08:49.971000,2388.55,2390.521,1.971,8,1_simple
OUTPUT COMPREHENSION,2023-09-10 19:08:49.971000,2023-09-10 19:08:53.409000,2390.521,2393.959,3.438,8,1_simple
CODE EDITING,2023-09-10 19:08:53.409000,2023-09-10 19:09:00,2393.959,2400.55,6.591,8,1_simple
COMPILING,2023-09-10 19:09:00,2023-09-10 19:09:01.991000,2400.55,2402.541,1.991,8,1_simple
OUTPUT COMPREHENSION,2023-09-10 19:09:01.991000,2023-09-10 19:09:14,2402.541,2414.55,12.009,8,1_simple
COMPILING,2023-09-10 19:09:14,2023-09-10 19:09:17.042000,2414.55,2417.592,3.042,8,1_simple
OUTPUT COMPREHENSION,2023-09-10 19:09:17.042000,2023-09-10 19:09:24.054000,2417.592,2424.604,7.012,8,1_simple
IDLE,2023-09-10 19:09:24.054000,2023-09-10 19:09:26.059000,2424.604,2426.609,2.005,9,108_simple
TASK COMPREHENSION,2023-09-10 19:09:26.059000,2023-09-10 19:09:34.074000,2426.609,2434.624,8.015,9,108_simple
FAULT LOCALIZATION,2023-09-10 19:09:34.074000,2023-09-10 19:09:48.686000,2434.624,2449.236,14.612,9,108_simple
CODE EDITING,2023-09-10 19:09:48.686000,2023-09-10 19:09:55,2449.236,2455.55,6.314,9,108_simple
COMPILING,2023-09-10 19:09:55,2023-09-10 19:09:58.138000,2455.55,2458.688,3.138,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:09:58.138000,2023-09-10 19:10:02,2458.688,2462.55,3.862,9,108_simple
COMPILING,2023-09-10 19:10:02,2023-09-10 19:10:07.165000,2462.55,2467.715,5.165,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:10:07.165000,2023-09-10 19:10:13.179000,2467.715,2473.729,6.014,9,108_simple
CODE EDITING,2023-09-10 19:10:13.179000,2023-09-10 19:10:16,2473.729,2476.55,2.821,9,108_simple
COMPILING,2023-09-10 19:10:16,2023-09-10 19:10:19.195000,2476.55,2479.745,3.195,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:10:19.195000,2023-09-10 19:10:22,2479.745,2482.55,2.805,9,108_simple
COMPILING,2023-09-10 19:10:22,2023-09-10 19:10:24.202000,2482.55,2484.752,2.202,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:10:24.202000,2023-09-10 19:10:30.838000,2484.752,2491.388,6.636,9,108_simple
CODE EDITING,2023-09-10 19:10:30.838000,2023-09-10 19:10:33,2491.388,2493.55,2.162,9,108_simple
COMPILING,2023-09-10 19:10:33,2023-09-10 19:10:38.240000,2493.55,2498.79,5.24,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:10:38.240000,2023-09-10 19:12:00,2498.79,2580.55,81.76,9,108_simple
COMPILING,2023-09-10 19:12:00,2023-09-10 19:12:05.403000,2580.55,2585.953,5.403,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:12:05.403000,2023-09-10 19:12:12.503000,2585.953,2593.053,7.1,9,108_simple
CODE EDITING,2023-09-10 19:12:12.503000,2023-09-10 19:12:16,2593.053,2596.55,3.497,9,108_simple
COMPILING,2023-09-10 19:12:16,2023-09-10 19:12:20.435000,2596.55,2600.985,4.435,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:12:20.435000,2023-09-10 19:12:35.616000,2600.985,2616.166,15.181,9,108_simple
CODE EDITING,2023-09-10 19:12:35.616000,2023-09-10 19:13:26,2616.166,2666.55,50.384,9,108_simple
COMPILING,2023-09-10 19:13:26,2023-09-10 19:13:28.542000,2666.55,2669.092,2.542,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:13:28.542000,2023-09-10 19:13:35.295000,2669.092,2675.845,6.753,9,108_simple
CODE EDITING,2023-09-10 19:13:35.295000,2023-09-10 19:13:38,2675.845,2678.55,2.705,9,108_simple
COMPILING,2023-09-10 19:13:38,2023-09-10 19:13:40.568000,2678.55,2681.118,2.568,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:13:40.568000,2023-09-10 19:13:42.431000,2681.118,2682.981,1.863,9,108_simple
CODE EDITING,2023-09-10 19:13:42.431000,2023-09-10 19:13:44,2682.981,2684.55,1.569,9,108_simple
COMPILING,2023-09-10 19:13:44,2023-09-10 19:13:45.575000,2684.55,2686.125,1.575,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:13:45.575000,2023-09-10 19:13:49.957000,2686.125,2690.507,4.382,9,108_simple
CODE EDITING,2023-09-10 19:13:49.957000,2023-09-10 19:13:53,2690.507,2693.55,3.043,9,108_simple
COMPILING,2023-09-10 19:13:53,2023-09-10 19:13:55.599000,2693.55,2696.149,2.599,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:13:55.599000,2023-09-10 19:14:00,2696.149,2700.55,4.401,9,108_simple
COMPILING,2023-09-10 19:14:00,2023-09-10 19:14:59.698000,2700.55,2760.248,59.698,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:14:59.698000,2023-09-10 19:15:24.633000,2760.248,2785.183,24.935,9,108_simple
CODE EDITING,2023-09-10 19:15:24.633000,2023-09-10 19:15:33,2785.183,2793.55,8.367,9,108_simple
COMPILING,2023-09-10 19:15:33,2023-09-10 19:15:35.792000,2793.55,2796.342,2.792,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:15:35.792000,2023-09-10 19:15:39,2796.342,2799.55,3.208,9,108_simple
COMPILING,2023-09-10 19:15:39,2023-09-10 19:15:41.799000,2799.55,2802.349,2.799,9,108_simple
OUTPUT COMPREHENSION,2023-09-10 19:15:41.799000,2023-09-10 19:15:46.833000,2802.349,2807.383,5.034,9,108_simple
IDLE,2023-09-10 19:15:46.833000,2023-09-10 19:15:48.835000,2807.383,2809.385,2.002,10,203_original
TASK COMPREHENSION,2023-09-10 19:15:48.835000,2023-09-10 19:16:30.699000,2809.385,2851.249,41.864,10,203_original
CODE EDITING,2023-09-10 19:16:30.699000,2023-09-10 19:16:36,2851.249,2856.55,5.301,10,203_original
COMPILING,2023-09-10 19:16:36,2023-09-10 19:16:38.927000,2856.55,2859.477,2.927,10,203_original
OUTPUT COMPREHENSION,2023-09-10 19:16:38.927000,2023-09-10 19:17:35.829000,2859.477,2916.379,56.902,10,203_original
CODE EDITING,2023-09-10 19:17:35.829000,2023-09-10 19:18:09,2916.379,2949.55,33.171,10,203_original
COMPILING,2023-09-10 19:18:09,2023-09-10 19:18:13.341000,2949.55,2953.891,4.341,10,203_original
OUTPUT COMPREHENSION,2023-09-10 19:18:13.341000,2023-09-10 19:18:17,2953.891,2957.55,3.659,10,203_original
COMPILING,2023-09-10 19:18:17,2023-09-10 19:19:06.490000,2957.55,3007.04,49.49,10,203_original
