State,Start Timestamp,End Timestamp,Begin Time,End Time,Duration,problemNum,programType
COMPILING,2023-10-07 22:16:38,2023-10-07 22:16:42.705000,2629.127,2633.832,4.705,11,169_original
OUTPUT COMPREHENSION,2023-10-07 22:16:42.705000,2023-10-07 22:17:33.077000,2633.832,2684.204,50.372,11,169_original
CODE EDITING,2023-10-07 22:17:33.077000,2023-10-07 22:17:36,2684.204,2687.127,2.923,11,169_original
COMPILING,2023-10-07 22:17:36,2023-10-07 22:17:39.857000,2687.127,2690.984,3.857,11,169_original
OUTPUT COMPREHENSION,2023-10-07 22:17:39.857000,2023-10-07 22:17:48.872000,2690.984,2699.999,9.015,11,169_original
TASK COMPREHENSION,2023-10-07 22:17:48.872000,2023-10-07 22:18:03.893000,2699.999,2715.02,15.021,12,1_complex
FAULT LOCALIZATION,2023-10-07 22:18:03.893000,2023-10-07 22:18:28.489000,2715.02,2739.616,24.596,12,1_complex
CODE EDITING,2023-10-07 22:18:28.489000,2023-10-07 22:18:48,2739.616,2759.127,19.511,12,1_complex
COMPILING,2023-10-07 22:18:48,2023-10-07 22:18:54.019000,2759.127,2765.146,6.019,12,1_complex
OUTPUT COMPREHENSION,2023-10-07 22:18:54.019000,2023-10-07 22:19:15.720000,2765.146,2786.847,21.701,12,1_complex
CODE EDITING,2023-10-07 22:19:15.720000,2023-10-07 22:19:28,2786.847,2799.127,12.28,12,1_complex
COMPILING,2023-10-07 22:19:28,2023-10-07 22:19:33.140000,2799.127,2804.267,5.14,12,1_complex
OUTPUT COMPREHENSION,2023-10-07 22:19:33.140000,2023-10-07 22:19:55.589000,2804.267,2826.716,22.449,12,1_complex
CODE EDITING,2023-10-07 22:19:55.589000,2023-10-07 22:19:59,2826.716,2830.127,3.411,12,1_complex
COMPILING,2023-10-07 22:19:59,2023-10-07 22:20:02.207000,2830.127,2833.334,3.207,12,1_complex
OUTPUT COMPREHENSION,2023-10-07 22:20:02.207000,2023-10-07 22:20:09.238000,2833.334,2840.365,7.031,12,1_complex
TASK COMPREHENSION,2023-10-07 22:20:09.238000,2023-10-07 22:20:20.248000,2840.365,2851.375,11.01,13,144_original
FAULT LOCALIZATION,2023-10-07 22:20:20.248000,2023-10-07 22:20:36.170000,2851.375,2867.297,15.922,13,144_original
CODE EDITING,2023-10-07 22:20:36.170000,2023-10-07 22:20:45,2867.297,2876.127,8.83,13,144_original
COMPILING,2023-10-07 22:20:45,2023-10-07 22:20:50.316000,2876.127,2881.443,5.316,13,144_original
OUTPUT COMPREHENSION,2023-10-07 22:20:50.316000,2023-10-07 22:20:50.316000,2881.443,2881.443,0.0,13,144_original
